orig_airport,dest_airport,total_passengers,orig_lon,orig_lat,dest_lon,dest_lat,orig_state,dest_state,orig_city,dest_city
FAR,BTM,51,-96.81580352783205,46.92070007324219,-112.49700164794922,45.95479965209961,ND,MT,Fargo,Butte
SLC,BTM,21212,-111.97799682617188,40.78839874267578,-112.49700164794922,45.95479965209961,UT,MT,Salt Lake City,Butte
IDA,BTM,39,-112.070999,43.514599,-112.49700164794922,45.95479965209961,ID,MT,Idaho Falls,Butte
SFO,CIC,24965,-122.375,37.61899948120117,-121.8580017,39.79539871,CA,CA,San Francisco,Chico
CAE,DOV,130,-81.11949920654297,33.93880081176758,-75.46600342,39.12950134,SC,DE,Columbia,Dover
AVP,DOV,34,-75.72339630130001,41.338500976599995,-75.46600342,39.12950134,PA,DE,Scranton,Dover
CLT,DOV,99,-80.94309997558594,35.2140007019043,-75.46600342,39.12950134,NC,DE,Charlotte,Dover
PHL,FAR,189,-75.24109649658203,39.87189865112305,-96.81580352783205,46.92070007324219,PA,ND,Philadelphia,Fargo
SLC,FAR,2677,-111.97799682617188,40.78839874267578,-96.81580352783205,46.92070007324219,UT,ND,Salt Lake City,Fargo
COS,FAR,414,-104.700996,38.805801,-96.81580352783205,46.92070007324219,CO,ND,Colorado Springs,Fargo
FCA,FAR,31,-114.25599670410156,48.31050109863281,-96.81580352783205,46.92070007324219,MT,ND,Kalispell,Fargo
SJC,FAR,114,-121.929001,37.362598,-96.81580352783205,46.92070007324219,CA,ND,San Jose,Fargo
ALO,FAR,110,-92.40029907226562,42.55709838867188,-96.81580352783205,46.92070007324219,IA,ND,Waterloo,Fargo
ANC,FAR,179,-149.99600219726562,61.174400329589844,-96.81580352783205,46.92070007324219,AK,ND,Anchorage,Fargo
BWI,FAR,72,-76.668297,39.1754,-96.81580352783205,46.92070007324219,MD,ND,Baltimore,Fargo
CID,FAR,34,-91.71080017089844,41.88470077514648,-96.81580352783205,46.92070007324219,IA,ND,Cedar Rapids,Fargo
HUF,FAR,87,-87.307602,39.4515,-96.81580352783205,46.92070007324219,IN,ND,Terre Haute,Fargo
YNG,FAR,109,-80.67910004,41.26070023,-96.81580352783205,46.92070007324219,OH,ND,Youngstown,Fargo
BMI,FAR,109,-88.91590118,40.47710037,-96.81580352783205,46.92070007324219,IL,ND,Bloomington,Fargo
IAD,FAR,148,-77.45580292,38.94449997,-96.81580352783205,46.92070007324219,DC,ND,Washington,Fargo
GFK,FAR,74,-97.176102,47.949299,-96.81580352783205,46.92070007324219,ND,ND,Grand Forks,Fargo
MSP,FAR,164403,-93.221802,44.882,-96.81580352783205,46.92070007324219,MN,ND,Minneapolis,Fargo
FSD,FAR,56,-96.741897583,43.5820007324,-96.81580352783205,46.92070007324219,SD,ND,Sioux Falls,Fargo
SGF,FAR,108,-93.38860321,37.24570084,-96.81580352783205,46.92070007324219,MO,ND,Springfield,Fargo
HLN,FAR,42,-111.98300170898438,46.6068000793457,-96.81580352783205,46.92070007324219,MT,ND,Helena,Fargo
MWA,FAR,126,-89.01110077,37.75500107,-96.81580352783205,46.92070007324219,IL,ND,Marion,Fargo
MOT,FAR,224,-101.27999877929688,48.2593994140625,-96.81580352783205,46.92070007324219,ND,ND,Minot,Fargo
ATL,FAR,295,-84.428101,33.6367,-96.81580352783205,46.92070007324219,GA,ND,Atlanta,Fargo
ORD,FAR,43793,-87.9048,41.9786,-96.81580352783205,46.92070007324219,IL,ND,Chicago,Fargo
DTW,FAR,113,-83.35340118408203,42.212398529052734,-96.81580352783205,46.92070007324219,MI,ND,Detroit,Fargo
RAP,FAR,47,-103.05699920654295,44.0452995300293,-96.81580352783205,46.92070007324219,SD,ND,Rapid City,Fargo
LAS,FAR,20212,-115.1520004,36.08010101,-96.81580352783205,46.92070007324219,NV,ND,Las Vegas,Fargo
MKE,FAR,47,-87.89659881591797,42.94720077514648,-96.81580352783205,46.92070007324219,WI,ND,Milwaukee,Fargo
BNA,FAR,111,-86.6781997680664,36.1245002746582,-96.81580352783205,46.92070007324219,TN,ND,Nashville,Fargo
SAN,FAR,144,-117.190002441,32.7336006165,-96.81580352783205,46.92070007324219,CA,ND,San Diego,Fargo
SNA,FAR,209,-117.8679962,33.67570114,-96.81580352783205,46.92070007324219,CA,ND,Santa Ana,Fargo
STL,FAR,46,-90.370003,38.748697,-96.81580352783205,46.92070007324219,MO,ND,St. Louis,Fargo
PHX,FAR,148,-112.01200103759766,33.43429946899414,-96.81580352783205,46.92070007324219,AZ,ND,Phoenix,Fargo
BIL,FAR,100,-108.54299926757812,45.807701110839844,-96.81580352783205,46.92070007324219,MT,ND,Billings,Fargo
AZA,FAR,17371,-111.6549988,33.30780029,-96.81580352783205,46.92070007324219,AZ,ND,Phoenix,Fargo
BIS,FAR,59,-100.74600219726562,46.77270126342773,-96.81580352783205,46.92070007324219,ND,ND,Bismarck,Fargo
LBB,FAR,50,-101.822998,33.663601,-96.81580352783205,46.92070007324219,TX,ND,Lubbock,Fargo
LAR,FAR,115,-105.6750030517578,41.31209945678711,-96.81580352783205,46.92070007324219,WY,ND,Laramie,Fargo
SFB,FAR,1449,-81.23750305175781,28.7775993347168,-96.81580352783205,46.92070007324219,FL,ND,Orlando,Fargo
MCO,FAR,148,-81.30899810791016,28.429399490356445,-96.81580352783205,46.92070007324219,FL,ND,Orlando,Fargo
IAH,FAR,114,-95.34140014648438,29.98439979553223,-96.81580352783205,46.92070007324219,TX,ND,Houston,Fargo
MSN,FAR,147,-89.3375015258789,43.13990020751953,-96.81580352783205,46.92070007324219,WI,ND,Madison,Fargo
BDL,FAR,106,-72.68319702149999,41.9388999939,-96.81580352783205,46.92070007324219,CT,ND,Hartford,Fargo
MSP,FNT,14518,-93.221802,44.882,-83.74359893798828,42.96540069580078,MN,MI,Minneapolis,Flint
GRR,FNT,68,-85.52279663,42.88079834,-83.74359893798828,42.96540069580078,MI,MI,Grand Rapids,Flint
CLE,FNT,18724,-81.8498001099,41.411701202399996,-83.74359893798828,42.96540069580078,OH,MI,Cleveland,Flint
BWI,FNT,42,-76.668297,39.1754,-83.74359893798828,42.96540069580078,MD,MI,Baltimore,Flint
LGA,FNT,6539,-73.87259674,40.77719879,-83.74359893798828,42.96540069580078,NY,MI,New York,Flint
SYR,FNT,36,-76.1063003540039,43.11119842529297,-83.74359893798828,42.96540069580078,NY,MI,Syracuse,Flint
GRB,FNT,50,-88.12960052490234,44.48509979248047,-83.74359893798828,42.96540069580078,WI,MI,Green Bay,Flint
TYS,FNT,26,-83.99400329999997,35.81100082,-83.74359893798828,42.96540069580078,TN,MI,Knoxville,Flint
ATL,FNT,208300,-84.428101,33.6367,-83.74359893798828,42.96540069580078,GA,MI,Atlanta,Flint
DTW,FNT,103542,-83.35340118408203,42.212398529052734,-83.74359893798828,42.96540069580078,MI,MI,Detroit,Flint
ORD,FNT,44218,-87.9048,41.9786,-83.74359893798828,42.96540069580078,IL,MI,Chicago,Flint
MDW,FNT,51,-87.752403,41.785999,-83.74359893798828,42.96540069580078,IL,MI,Chicago,Flint
DFW,FNT,9059,-97.038002,32.896801,-83.74359893798828,42.96540069580078,TX,MI,Dallas,Flint
BOS,FNT,114,-71.00520325,42.36429977,-83.74359893798828,42.96540069580078,MA,MI,Boston,Flint
CWA,FNT,20,-89.6668014526,44.7775993347,-83.74359893798828,42.96540069580078,WI,MI,Wausau,Flint
APN,FNT,20,-83.56030273,45.07809829999999,-83.74359893798828,42.96540069580078,MI,MI,Alpena,Flint
TPA,FNT,19973,-82.533203125,27.975500106811523,-83.74359893798828,42.96540069580078,FL,MI,Tampa,Flint
ALB,FNT,45,-73.80169677734375,42.74829864501953,-83.74359893798828,42.96540069580078,NY,MI,Albany,Flint
OMA,FNT,49,-95.894096,41.3032,-83.74359893798828,42.96540069580078,NE,MI,Omaha,Flint
MCO,FNT,43074,-81.30899810791016,28.429399490356445,-83.74359893798828,42.96540069580078,FL,MI,Orlando,Flint
MKG,FNT,1930,-86.238197,43.169498,-83.74359893798828,42.96540069580078,MI,MI,Muskegon,Flint
BDL,FNT,75,-72.68319702149999,41.9388999939,-83.74359893798828,42.96540069580078,CT,MI,Hartford,Flint
CMH,FNT,18,-82.891899,39.998001,-83.74359893798828,42.96540069580078,OH,MI,Columbus,Flint
PVD,FNT,64,-71.42040300000002,41.732601,-83.74359893798828,42.96540069580078,RI,MI,Providence,Flint
MDT,FNT,36,-76.7633972168,40.1935005188,-83.74359893798828,42.96540069580078,PA,MI,Harrisburg,Flint
CVG,FNT,37,-84.6678009033,39.0488014221,-83.74359893798828,42.96540069580078,OH,MI,Cincinnati,Flint
BHM,FNT,43,-86.75350189,33.56290054,-83.74359893798828,42.96540069580078,AL,MI,Birmingham,Flint
MKE,FNT,24097,-87.89659881591797,42.94720077514648,-83.74359893798828,42.96540069580078,WI,MI,Milwaukee,Flint
LAS,FNT,10361,-115.1520004,36.08010101,-83.74359893798828,42.96540069580078,NV,MI,Las Vegas,Flint
MQT,FNT,14,-87.39540100100002,46.3535995483,-83.74359893798828,42.96540069580078,MI,MI,Marquette,Flint
ABQ,HOB,830,-106.609001,35.040199,-103.2170029,32.6875,NM,NM,Albuquerque,Hobbs
MAF,HOB,197,-102.2020034790039,31.9424991607666,-103.2170029,32.6875,TX,NM,Midland,Hobbs
CNM,HOB,688,-104.26300048828124,32.337501525878906,-103.2170029,32.6875,NM,NM,Carlsbad,Hobbs
RUI,HOB,386,-105.53500366211,33.462799072266,-103.2170029,32.6875,NM,NM,Ruidoso,Hobbs
PIR,HON,2359,-100.2860031,44.38270187,-98.22850036621094,44.38520050048828,SD,SD,Pierre,Huron
PHX,LGU,106,-112.01200103759766,33.43429946899414,-111.851997375,41.7911987305,AZ,UT,Phoenix,Logan
SJC,LGU,114,-121.929001,37.362598,-111.851997375,41.7911987305,CA,UT,San Jose,Logan
LAS,LGU,120,-115.1520004,36.08010101,-111.851997375,41.7911987305,NV,UT,Las Vegas,Logan
RNO,LGU,113,-119.76799774169922,39.49909973144531,-111.851997375,41.7911987305,NV,UT,Reno,Logan
FAT,LGU,114,-119.718002,36.776199,-111.851997375,41.7911987305,CA,UT,Fresno,Logan
MLU,LGU,107,-92.0376968383789,32.51089859008789,-111.851997375,41.7911987305,LA,UT,Monroe,Logan
EUG,LGU,126,-123.21199798583984,44.12459945678711,-111.851997375,41.7911987305,OR,UT,Eugene,Logan
ATL,MCN,9598,-84.428101,33.6367,-83.64920043945312,32.692798614501946,GA,GA,Atlanta,Macon
GNV,MCN,74,-82.27179718020001,29.6900997162,-83.64920043945312,32.692798614501946,FL,GA,Gainesville,Macon
ILM,MCN,31,-77.90260314941406,34.27059936523437,-83.64920043945312,32.692798614501946,NC,GA,Wilmington,Macon
PVD,MCN,37,-71.42040300000002,41.732601,-83.64920043945312,32.692798614501946,RI,GA,Providence,Macon
RDU,MCN,42,-78.7874984741211,35.877601623535156,-83.64920043945312,32.692798614501946,NC,GA,Raleigh,Macon
CAE,MCN,55,-81.11949920654297,33.93880081176758,-83.64920043945312,32.692798614501946,SC,GA,Columbia,Macon
JAN,MCN,45,-90.0758972168,32.3111991882,-83.64920043945312,32.692798614501946,MS,GA,Jackson,Macon
GPT,MCN,43,-89.07009887695312,30.40730094909668,-83.64920043945312,32.692798614501946,MS,GA,Gulfport,Macon
AHN,MCN,13,-83.32630157470703,33.94860076904297,-83.64920043945312,32.692798614501946,GA,GA,Athens,Macon
ALB,MCN,69,-73.80169677734375,42.74829864501953,-83.64920043945312,32.692798614501946,NY,GA,Albany,Macon
MIA,MCN,130,-80.29060363769531,25.79319953918457,-83.64920043945312,32.692798614501946,FL,GA,Miami,Macon
OKC,MCN,38,-97.60070037841795,35.39310073852539,-83.64920043945312,32.692798614501946,OK,GA,Oklahoma City,Macon
PWM,MCN,56,-70.309303,43.646198,-83.64920043945312,32.692798614501946,ME,GA,Portland,Macon
PNS,MIA,146,-87.1866,30.4734,-80.29060363769531,25.79319953918457,FL,FL,Pensacola,Miami
BNA,MIA,64631,-86.6781997680664,36.1245002746582,-80.29060363769531,25.79319953918457,TN,FL,Nashville,Miami
MKE,MIA,121,-87.89659881591797,42.94720077514648,-80.29060363769531,25.79319953918457,WI,FL,Milwaukee,Miami
LAS,MIA,125298,-115.1520004,36.08010101,-80.29060363769531,25.79319953918457,NV,FL,Las Vegas,Miami
LAS,OPF,7,-115.1520004,36.08010101,-80.278397,25.907,NV,FL,Las Vegas,Miami
PIT,MIA,16172,-80.23290253,40.49150085,-80.29060363769531,25.79319953918457,PA,FL,Pittsburgh,Miami
CVG,MIA,50429,-84.6678009033,39.0488014221,-80.29060363769531,25.79319953918457,OH,FL,Cincinnati,Miami
GSO,MIA,15417,-79.93730163574219,36.097801208496094,-80.29060363769531,25.79319953918457,NC,FL,Greensboro,Miami
STL,MIA,102038,-90.370003,38.748697,-80.29060363769531,25.79319953918457,MO,FL,St. Louis,Miami
CHS,MIA,155,-80.04049683,32.89860153,-80.29060363769531,25.79319953918457,SC,FL,Charleston,Miami
AEX,MIA,486,-92.54979705810548,31.32740020751953,-80.29060363769531,25.79319953918457,LA,FL,Alexandria,Miami
FWA,MIA,149,-85.19509888,40.97850037,-80.29060363769531,25.79319953918457,IN,FL,Fort Wayne,Miami
MHT,MIA,119,-71.435699,42.932598,-80.29060363769531,25.79319953918457,NH,FL,Manchester,Miami
GSP,MIA,29,-82.2189025879,34.895698547399995,-80.29060363769531,25.79319953918457,SC,FL,Greenville,Miami
TPA,MIA,217580,-82.533203125,27.975500106811523,-80.29060363769531,25.79319953918457,FL,FL,Tampa,Miami
TUL,MIA,210,-95.88809967041016,36.19839859008789,-80.29060363769531,25.79319953918457,OK,FL,Tulsa,Miami
BGR,MIA,265,-68.82810211181639,44.80739974975586,-80.29060363769531,25.79319953918457,ME,FL,Bangor,Miami
OMA,MIA,41,-95.894096,41.3032,-80.29060363769531,25.79319953918457,NE,FL,Omaha,Miami
DFW,MIA,482026,-97.038002,32.896801,-80.29060363769531,25.79319953918457,TX,FL,Dallas,Miami
BOS,MIA,344737,-71.00520325,42.36429977,-80.29060363769531,25.79319953918457,MA,FL,Boston,Miami
MLU,MIA,154,-92.0376968383789,32.51089859008789,-80.29060363769531,25.79319953918457,LA,FL,Monroe,Miami
DAL,MIA,55,-96.851799,32.847099,-80.29060363769531,25.79319953918457,TX,FL,Dallas,Miami
LRD,MIA,74,-99.46160125732422,27.543800354003906,-80.29060363769531,25.79319953918457,TX,FL,Laredo,Miami
EWR,MIA,378489,-74.168701171875,40.69250106811523,-80.29060363769531,25.79319953918457,NJ,FL,Newark,Miami
TCM,MIA,77,-122.475997925,47.1376991272,-80.29060363769531,25.79319953918457,WA,FL,Tacoma,Miami
MCO,MIA,416649,-81.30899810791016,28.429399490356445,-80.29060363769531,25.79319953918457,FL,FL,Orlando,Miami
IAH,MIA,267846,-95.34140014648438,29.98439979553223,-80.29060363769531,25.79319953918457,TX,FL,Houston,Miami
MEM,MIA,53394,-89.97669982910156,35.04240036010742,-80.29060363769531,25.79319953918457,TN,FL,Memphis,Miami
HOU,MIA,30,-95.27890015,29.64539909,-80.29060363769531,25.79319953918457,TX,FL,Houston,Miami
EAR,MIA,1,-99.00679779,40.72700119,-80.29060363769531,25.79319953918457,NE,FL,Kearney,Miami
OAK,MIA,70,-122.221001,37.721298,-80.29060363769531,25.79319953918457,CA,FL,Oakland,Miami
ORL,MIA,7,-81.332901,28.5455,-80.29060363769531,25.79319953918457,FL,FL,Orlando,Miami
EYW,MIA,80942,-81.75959777832031,24.556100845336914,-80.29060363769531,25.79319953918457,FL,FL,Key West,Miami
CMH,MIA,16842,-82.891899,39.998001,-80.29060363769531,25.79319953918457,OH,FL,Columbus,Miami
BDL,MIA,40975,-72.68319702149999,41.9388999939,-80.29060363769531,25.79319953918457,CT,FL,Hartford,Miami
SEA,MIA,50300,-122.308998,47.449001,-80.29060363769531,25.79319953918457,WA,FL,Seattle,Miami
RDU,MIA,128548,-78.7874984741211,35.877601623535156,-80.29060363769531,25.79319953918457,NC,FL,Raleigh,Miami
AND,MIA,35,-82.70939636230001,34.4945983887,-80.29060363769531,25.79319953918457,SC,FL,Anderson,Miami
PHX,MIA,42609,-112.01200103759766,33.43429946899414,-80.29060363769531,25.79319953918457,AZ,FL,Phoenix,Miami
ROA,MIA,302,-79.975403,37.3255,-80.29060363769531,25.79319953918457,VA,FL,Roanoke,Miami
JAX,MIA,76318,-81.68789672851562,30.49410057067871,-80.29060363769531,25.79319953918457,FL,FL,Jacksonville,Miami
PHL,MIA,274572,-75.24109649658203,39.87189865112305,-80.29060363769531,25.79319953918457,PA,FL,Philadelphia,Miami
SFO,MIA,194541,-122.375,37.61899948120117,-80.29060363769531,25.79319953918457,CA,FL,San Francisco,Miami
IND,MIA,16882,-86.294403,39.7173,-80.29060363769531,25.79319953918457,IN,FL,Indianapolis,Miami
OKC,MIA,107,-97.60070037841795,35.39310073852539,-80.29060363769531,25.79319953918457,OK,FL,Oklahoma City,Miami
BWG,MIA,139,-86.41970062259999,36.9645004272,-80.29060363769531,25.79319953918457,KY,FL,Bowling Green,Miami
FLL,MIA,4862,-80.152702,26.072599,-80.29060363769531,25.79319953918457,FL,FL,Fort Lauderdale,Miami
PBI,MIA,4182,-80.09559631347656,26.68320083618164,-80.29060363769531,25.79319953918457,FL,FL,West Palm Beach,Miami
COS,MIA,168,-104.700996,38.805801,-80.29060363769531,25.79319953918457,CO,FL,Colorado Springs,Miami
CHO,MIA,225,-78.4529037475586,38.13859939575195,-80.29060363769531,25.79319953918457,VA,FL,Charlottesville,Miami
SLC,MIA,40,-111.97799682617188,40.78839874267578,-80.29060363769531,25.79319953918457,UT,FL,Salt Lake City,Miami
CLL,MIA,162,-96.36380005,30.58860016,-80.29060363769531,25.79319953918457,TX,FL,College Station,Miami
CLE,MIA,23286,-81.8498001099,41.411701202399996,-80.29060363769531,25.79319953918457,OH,FL,Cleveland,Miami
BWI,MIA,127624,-76.668297,39.1754,-80.29060363769531,25.79319953918457,MD,FL,Baltimore,Miami
CLT,MIA,312575,-80.94309997558594,35.2140007019043,-80.29060363769531,25.79319953918457,NC,FL,Charlotte,Miami
MTN,MIA,2,-76.413803,39.325699,-80.29060363769531,25.79319953918457,MD,FL,Baltimore,Miami
BKL,MIA,78,-81.68329620361328,41.51750183105469,-80.29060363769531,25.79319953918457,OH,FL,Cleveland,Miami
CLT,OPF,11,-80.94309997558594,35.2140007019043,-80.278397,25.907,NC,FL,Charlotte,Miami
LSE,MIA,135,-91.256699,43.879002,-80.29060363769531,25.79319953918457,WI,FL,La Crosse,Miami
JFK,MIA,477116,-73.7789,40.639801,-80.29060363769531,25.79319953918457,NY,FL,New York,Miami
LGA,MIA,527763,-73.87259674,40.77719879,-80.29060363769531,25.79319953918457,NY,FL,New York,Miami
RIC,MIA,14922,-77.3197021484375,37.50519943237305,-80.29060363769531,25.79319953918457,VA,FL,Richmond,Miami
SAV,MIA,12853,-81.20210266,32.12760162,-80.29060363769531,25.79319953918457,GA,FL,Savannah,Miami
SAT,MIA,310,-98.469803,29.533701,-80.29060363769531,25.79319953918457,TX,FL,San Antonio,Miami
MSP,MIA,116244,-93.221802,44.882,-80.29060363769531,25.79319953918457,MN,FL,Minneapolis,Miami
MSY,MIA,107089,-90.25800323486328,29.99340057373047,-80.29060363769531,25.79319953918457,LA,FL,New Orleans,Miami
LAX,MIA,426569,-118.407997,33.942501,-80.29060363769531,25.79319953918457,CA,FL,Los Angeles,Miami
IAD,MIA,103500,-77.45580292,38.94449997,-80.29060363769531,25.79319953918457,DC,FL,Washington,Miami
LIT,MIA,101,-92.22429656979999,34.729400634799994,-80.29060363769531,25.79319953918457,AR,FL,Little Rock,Miami
MCI,MIA,5123,-94.713898,39.2976,-80.29060363769531,25.79319953918457,MO,FL,Kansas City,Miami
DCA,MIA,377577,-77.037697,38.8521,-80.29060363769531,25.79319953918457,DC,FL,Washington,Miami
GNV,MIA,2384,-82.27179718020001,29.6900997162,-80.29060363769531,25.79319953918457,FL,FL,Gainesville,Miami
ABQ,MIA,72,-106.609001,35.040199,-80.29060363769531,25.79319953918457,NM,FL,Albuquerque,Miami
SMF,MIA,34,-121.59100341796876,38.69540023803711,-80.29060363769531,25.79319953918457,CA,FL,Sacramento,Miami
TCL,MIA,54,-87.611396789551,33.220600128174,-80.29060363769531,25.79319953918457,AL,FL,Tuscaloosa,Miami
TLH,MIA,29208,-84.35030364990234,30.396499633789066,-80.29060363769531,25.79319953918457,FL,FL,Tallahassee,Miami
GRR,MIA,157,-85.52279663,42.88079834,-80.29060363769531,25.79319953918457,MI,FL,Grand Rapids,Miami
FAY,MIA,89,-78.88030242919922,34.991199493408196,-80.29060363769531,25.79319953918457,NC,FL,Fayetteville,Miami
XNA,MIA,3301,-94.306801,36.281898,-80.29060363769531,25.79319953918457,AR,FL,Fayetteville,Miami
POB,MIA,4,-79.014503479004,35.1708984375,-80.29060363769531,25.79319953918457,NC,FL,Fayetteville,Miami
ATL,MIA,767114,-84.428101,33.6367,-80.29060363769531,25.79319953918457,GA,FL,Atlanta,Miami
PDK,OPF,10,-84.3020019531,33.8755989075,-80.278397,25.907,GA,FL,Atlanta,Miami
DTW,MIA,143799,-83.35340118408203,42.212398529052734,-80.29060363769531,25.79319953918457,MI,FL,Detroit,Miami
ORD,MIA,592290,-87.9048,41.9786,-80.29060363769531,25.79319953918457,IL,FL,Chicago,Miami
ELP,MIA,147,-106.37799840000002,31.80719948,-80.29060363769531,25.79319953918457,TX,FL,El Paso,Miami
MDW,MIA,13716,-87.752403,41.785999,-80.29060363769531,25.79319953918457,IL,FL,Chicago,Miami
FAR,MOT,93,-96.81580352783205,46.92070007324219,-101.27999877929688,48.2593994140625,ND,ND,Fargo,Minot
SLC,MOT,138,-111.97799682617188,40.78839874267578,-101.27999877929688,48.2593994140625,UT,ND,Salt Lake City,Minot
MSP,MOT,70825,-93.221802,44.882,-101.27999877929688,48.2593994140625,MN,ND,Minneapolis,Minot
BIS,MOT,165,-100.74600219726562,46.77270126342773,-101.27999877929688,48.2593994140625,ND,ND,Bismarck,Minot
BIL,MOT,100,-108.54299926757812,45.807701110839844,-101.27999877929688,48.2593994140625,MT,ND,Billings,Minot
BUF,OCF,45,-78.73220062,42.94049835,-82.22419739,29.17259979,NY,FL,Buffalo,Ocala
TUP,OCF,135,-88.7698974609375,34.26810073852539,-82.22419739,29.17259979,MS,FL,Tupelo,Ocala
GPT,OCF,96,-89.07009887695312,30.40730094909668,-82.22419739,29.17259979,MS,FL,Gulfport,Ocala
PHL,OCF,43,-75.24109649658203,39.87189865112305,-82.22419739,29.17259979,PA,FL,Philadelphia,Ocala
OAK,OGD,97,-122.221001,37.721298,-112.0120010376,41.195899963379,CA,UT,Oakland,Ogden
SJC,OGD,46,-121.929001,37.362598,-112.0120010376,41.195899963379,CA,UT,San Jose,Ogden
RFD,HIF,125,-89.09719848632812,42.19540023803711,-111.973086,41.12403,IL,UT,Rockford,Ogden
FAT,OGD,48,-119.718002,36.776199,-112.0120010376,41.195899963379,CA,UT,Fresno,Ogden
RNO,OGD,67,-119.76799774169922,39.49909973144531,-112.0120010376,41.195899963379,NV,UT,Reno,Ogden
BGR,HIF,90,-68.82810211181639,44.80739974975586,-111.973086,41.12403,ME,UT,Bangor,Ogden
LRU,OGD,28,-106.9219970703125,32.28939819335937,-112.0120010376,41.195899963379,NM,UT,Las Cruces,Ogden
CLE,OMA,17709,-81.8498001099,41.411701202399996,-95.894096,41.3032,OH,NE,Cleveland,Omaha
CLT,OMA,109,-80.94309997558594,35.2140007019043,-95.894096,41.3032,NC,NE,Charlotte,Omaha
BWI,OMA,561,-76.668297,39.1754,-95.894096,41.3032,MD,NE,Baltimore,Omaha
TYS,OMA,44,-83.99400329999997,35.81100082,-95.894096,41.3032,TN,NE,Knoxville,Omaha
PDX,OMA,254,-122.5979996,45.58869934,-95.894096,41.3032,OR,NE,Portland,Omaha
ALO,OMA,29,-92.40029907226562,42.55709838867188,-95.894096,41.3032,IA,NE,Waterloo,Omaha
LGA,OMA,21,-73.87259674,40.77719879,-95.894096,41.3032,NY,NE,New York,Omaha
SJC,OMA,103,-121.929001,37.362598,-95.894096,41.3032,CA,NE,San Jose,Omaha
MSP,OMA,161612,-93.221802,44.882,-95.894096,41.3032,MN,NE,Minneapolis,Omaha
