l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,name,operator,ref,length_m,r_ohmkm,x_ohmkm,c_nfkm,i_th_max_a,from_relation,wkt_srid_4326
45896,49893,60822,380000,6,3,50,513;514,50Hertz,513;514,59023.0980891429,,,,,"","SRID=4326;LINESTRING(12.0877650806413 53.2509323252469,12.6114578857275 53.5855257872311)"
73401,54540,3086,110000,3,1,50,,,140,28.6470930377666,,,,,"","SRID=4326;LINESTRING(9.72403663645574 54.2888932805628,9.72699275106814 54.2914209859116)"
6469,33142,22237,220000,3,,,,,,472.914357020593,,,,,"","SRID=4326;LINESTRING(37.8748501269174 59.1830234931621,37.8685164941972 59.1838698739917)"
19340,54847,64029,225000,,,,,RTE,,2015.75812561144,,,,,"","SRID=4326;LINESTRING(4.01056423721738 47.852685899963,3.98567705294255 47.8428820099932)"
70093,35960,50014,400000,3,,,,,,72259.1446186887,,,,,"","SRID=4326;LINESTRING(16.9310495095607 62.5414408947632,17.1010795323036 63.1761646155732)"
39954,26141,26146,220000,3,2,,220kV Herne 1A,RWE,4550,312.977370751871,,,,,"","SRID=4326;LINESTRING(7.13163197516145 51.549908797832,7.13369765115728 51.5524222689655)"
78693,4847,4922,220000,3,,,,Red Eléctrica de España,,5640.53372426778,,,,,"","SRID=4326;LINESTRING(-1.36184024368308 41.7983992205137,-1.37994298591362 41.8468286341014)"
3324,67842,55869,380000,3,,,Camin-Dugale,,21.346,8661.76732602167,,,,,"","SRID=4326;LINESTRING(11.947760275601 45.358890513461,11.841958636567 45.3595338185878)"
5458,13552,22147,220000,3,,,,,,33844.0480118372,,,,,"","SRID=4326;LINESTRING(18.9956290032322 42.6712494754766,19.2727292254677 42.465985567504)"
33266,46818,31328,220000,3,,,Brusciano-Nola;Nola-San Valentino;Nocera-San Valentino,,22.274,19177.9186431835,,,,,"","SRID=4326;LINESTRING(14.4964117078455 40.9439101975197,14.5834837945387 40.7950424907418)"
64562,64868,46716,,,,,,,,8840.55569379886,,,,,"","SRID=4326;LINESTRING(10.2548899735802 45.6099169197619,10.1967824378025 45.6601094117605)"
80015,68048,39796,400000;0;400000,6;3;3;6;3,3;2;2,50,,RTE,,829.656799709837,,,,,"","SRID=4326;LINESTRING(-1.55458149122666 48.1012915906985,-1.55610798102347 48.0929028838623)"
40903,62495,66278,,,,,,,,1324.94696647251,,,,,"","SRID=4326;LINESTRING(8.832525069384 47.1638802015677,8.83171080817957 47.1555978082296)"
77142,67584,38608,220000,3,,,,,,691.076653543317,,,,,"","SRID=4326;LINESTRING(23.5251103049264 42.7360034592085,23.525770388679 42.7429233812318)"
30848,65064,65063,400000,3,,,,,,9159.14212546641,,,,,"","SRID=4326;LINESTRING(27.9234840893453 45.4664795712988,27.9548088822918 45.3949936839879)"
31169,46478,25025,,6,,,,,,777.530832411015,,,,,"","SRID=4326;LINESTRING(26.5784358009709 45.0247682404048,26.5733590669528 45.0318621176693)"
55988,16906,7196,330000,3,,,,,,104718.345970494,,,,,"","SRID=4326;LINESTRING(38.5338792899999 48.01889637446,39.6376616063713 47.4719603513641)"
80870,3014,40312,,,,,,,,3840.90197581411,,,,,"","SRID=4326;LINESTRING(23.880680016133 61.4999678799493,23.8154314448844 61.4915613691481)"
73472,46343,18065,400000,3,,,,,,152.361631548798,,,,,"","SRID=4326;LINESTRING(21.4725125268043 41.0571346760066,21.4884897182959 41.0594298132622)"
67616,43503,14728,400000,3,2,,,,,98347.1765497141,,,,,"","SRID=4326;LINESTRING(21.9710084182088 43.3020481030968,22.1231716017339 44.0545987974637)"
30843,46344,58861,220000,3,,,,,,15419.9975139596,,,,,"","SRID=4326;LINESTRING(23.5064691847398 45.9604741489477,23.6020347495046 46.079184283758)"
49138,5388,61248,,,,,,,,1468.82234605598,,,,,"","SRID=4326;LINESTRING(9.24276820616285 45.6381548426604,9.22316930021422 45.6374342121972)"
57067,10089,41909,225000,3;6;3,1,,ligne 225 kV Laneuveville - Saint Avold (via Suisse & Saulnois),RTE,,29162.0801985395,,,,,"","SRID=4326;LINESTRING(6.45611094397123 48.8486545469282,6.2348237191734 48.6488211919781)"
32025,25127,31206,220000,3,1,,,,,85.3235566065234,,,,,"","SRID=4326;LINESTRING(37.5953669943744 55.5601022901507,37.5966544598396 55.5598366888104)"
48315,33166,67219,220000,3,,,,,,230.075213265926,,,,,"","SRID=4326;LINESTRING(8.4250901016219 48.9614116911868,8.42815443471909 48.9619192742064)"
8806,46603,55237,220000,3,,,Mercure-Rotonda,,22.258,2083.32017314465,,,,,"","SRID=4326;LINESTRING(16.0213290633078 39.9821631177483,16.025420615606 39.963817647146)"
21305,36124,23476,400000,,,,National Grid Pentir-Brynrefair (underground),National Grid,,36.3219088171641,,,,,"","SRID=4326;LINESTRING(-4.15630009356777 53.1412376831424,-4.15615142238825 53.1406871909743)"
70718,66423,50267,,,,,,,,2995.74356980534,,,,,"","SRID=4326;LINESTRING(10.0263366464073 62.8009576738795,10.012937563349 62.8024058316244)"
32542,25193,25210,,,,,,,,11164.3844795853,,,,,"","SRID=4326;LINESTRING(25.4156048490563 44.9215982599916,25.4893579711869 44.9398642747675)"
36689,65788,65787,,,,,,,,2208.21220911689,,,,,"","SRID=4326;LINESTRING(13.4333807974116 46.1282459170848,13.415243093173 46.1129533081185)"
34264,63274,31437,,3,1,50,,,,5091.81266051139,,,,,"","SRID=4326;LINESTRING(-0.0156893359813713 39.9806593615267,-0.000512399038061775 40.0210745607129)"
47556,67132,61035,380000;132000,,,,,,,108.464939529616,,,,,"","SRID=4326;LINESTRING(10.2971158224995 44.7762698955926,10.2958138941582 44.7766127752962)"
8345,55980,20585,400000,3,,,,,,41842.7166480219,,,,,"","SRID=4326;LINESTRING(-6.54427373686854 42.6250753667703,-6.04098212897735 42.6316838065302)"
9649,28134,54279,220000,3,,,,Red Eléctrica de España,,49598.4856408418,,,,,"","SRID=4326;LINESTRING(-4.49438464400729 42.0503563617023,-4.93759178518029 41.7894087912987)"
9613,44282,20427,275000,6,2,,Scottish Power Neilston-?,,,19850.1627208144,,,,,"","SRID=4326;LINESTRING(-4.26232674612208 55.7742917210084,-4.47710973641706 55.8091080726021)"
61480,44620,44642,220000,6,,,,Red Eléctrica de España,,34106.4341802788,,,,,"","SRID=4326;LINESTRING(-0.72263229102186 38.7189908242984,-0.477323108352617 38.4920626686836)"
9360,47791,20608,330000,3,2,,,,,17730.6638073771,,,,,"","SRID=4326;LINESTRING(38.0902014136316 48.5587368348657,38.1989756275042 48.4658659879929)"
21949,2616,57460,110000,3,1,,110kV Nordstern Ost,RWE,,287.310102476434,,,,,"","SRID=4326;LINESTRING(7.1047025085247 51.4817826925318,7.09913506043231 51.4826499054091)"
20313,39485,57189,,6,1,50,,,,154.365875792951,,,,,"","SRID=4326;LINESTRING(0.0719963870876542 40.0609062048221,0.0739503023355315 40.0601762823703)"
48383,12344,33182,,,,,,,,3328.49547305333,,,,,"","SRID=4326;LINESTRING(-2.9819702193263 43.2470521136878,-2.94177962606875 43.243302517602)"
28980,53405,58606,220000,6,,,,,,5722.40579077921,,,,,"","SRID=4326;LINESTRING(40.1805992161529 47.7582965861935,40.1789109717187 47.8037380128192)"
33746,18898,35467,275000,6,1,50,,,,444.797438434475,,,,,"","SRID=4326;LINESTRING(-2.87898207569176 53.2804646276851,-2.88229219980754 53.2769613118846)"
73922,18355,18359,,6;3;3;3,1,50,,,,954.425635758273,,,,,"","SRID=4326;LINESTRING(-6.90371952013457 37.191026433576,-6.8948576594771 37.1862612416213)"
10822,54677,55282,220000,3,,,Cesano Maderno-Tirano,,22.226,8860.07130737531,,,,,"","SRID=4326;LINESTRING(9.10827377967459 45.636874174518,9.22170633198144 45.6375692455191)"
38076,31919,59762,220000;110000,,,50,,,,1955.45505589039,,,,,"","SRID=4326;LINESTRING(6.63378636335463 51.4965099030574,6.64433141698033 51.5126832686941)"
8853,41331,54057,380000,3,3,,,,21.326,43567.9873085178,,,,,"","SRID=4326;LINESTRING(15.6379268027651 38.2032356596408,15.9865815921039 38.442658798841)"
67413,57805,36635,330000,3,,,,,,107088.004104182,,,,,"","SRID=4326;LINESTRING(34.7124415721231 57.5533108856303,35.8954503221876 56.9065850970714)"
70116,49994,16057,,6,,,,,,26941.4322280589,,,,,"","SRID=4326;LINESTRING(23.3184387916899 45.0746405590597,23.5187780973577 44.9635882860432)"
10206,10429,54099,,,,,,,,11742.256310162,,,,,"","SRID=4326;LINESTRING(13.6733082713856 41.5251444536917,13.5324050665152 41.5347788290246)"
44025,26666,26665,400000,3,3,50,476,ČEPS,476,257.381182578094,,,,,"","SRID=4326;LINESTRING(14.4386837250707 49.9385799094711,14.4421469999856 49.9392217820764)"
70695,39115,16287,220000,3,,,,,,50581.9662409153,,,,,"","SRID=4326;LINESTRING(20.1680068265052 44.6642866284489,19.9373647633015 44.2954193484389)"
74683,52580,18813,,,,,,,,1514.456950439,,,,,"","SRID=4326;LINESTRING(12.6406599502893 48.0938984142253,12.6342035355456 48.1069168382167)"
29763,33941,30989,220000,6,,50,,Red Eléctrica de España,,20326.1056661158,,,,,"","SRID=4326;LINESTRING(1.89313559106519 41.4993806909328,1.67553461366777 41.5793363037314)"
38733,39809,25977,400000,3;6;3,2,50,400kV Gdańsk Błonia - Żarnowiec;2x400kV Gdańsk Błonia / Gdańsk I - Żarnowiec;400kV Gdańsk I - Żarnowiec,PSE Operator oddział Bydgoszcz,,52277.8412068923,,,,,"","SRID=4326;LINESTRING(18.1085910808269 54.7185976174731,18.4316112603345 54.3366296735186)"
4759,63260,29110,,,,,,,,2288.54054777318,,,,,"","SRID=4326;LINESTRING(21.2746312019889 48.7018595847965,21.2868327748008 48.6838693946439)"
56367,5596,7404,,,,,,,,1511.73426020423,,,,,"","SRID=4326;LINESTRING(12.5898915655751 41.9168769493442,12.5894853812794 41.9300982751201)"
2658,25306,62741,380000,6,,,,,,899.03644801263,,,,,"","SRID=4326;LINESTRING(25.7950455893885 45.0247216879958,25.7886931496952 45.0281985074095)"
20368,57196,64111,225000,3,,,,RTE,,178.534112615065,,,,,"","SRID=4326;LINESTRING(4.87952384734428 44.7097486656994,4.88021770606973 44.7082068102759)"
44292,26705,60621,220000,3,,,,,,99.923524343207,,,,,"","SRID=4326;LINESTRING(42.3952373153073 47.553638487645,42.3957577093514 47.5544784717556)"
77769,29208,53686,,,,,,,,6028.01055318563,,,,,"","SRID=4326;LINESTRING(29.0694992921714 53.1736667170418,29.1016147076461 53.2154159721769)"
37953,8220,65938,220000,3,1,,,,,59380.716742045,,,,,"","SRID=4326;LINESTRING(39.4245158255934 52.4852977474099,38.679269455122 52.5831694701673)"
42835,58920,60407,,,,,,,,25628.788064833,,,,,"","SRID=4326;LINESTRING(25.6775832303099 43.7327981830533,25.396932377729 43.6749989931884)"
39934,2619,60013,380000;110000,9,4;1,,,RWE,4534,329.5754723235,,,,,"","SRID=4326;LINESTRING(7.14065078243578 51.5572478854562,7.13723297095793 51.5539740084507)"
67115,44494,48375,380000,3,,,Kayabaşı TM - Kurşunlu TM EİH,,,216437.781257734,,,,,"","SRID=4326;LINESTRING(35.7376843574562 40.5712871307808,33.3351729498164 40.7848188482672)"
59756,42886,43559,,,,,,,,906.546059640004,,,,,"","SRID=4326;LINESTRING(23.5722197325094 61.5524353359531,23.5686753622712 61.5606996260443)"
36945,37614,25740,,,,,,,,828.355226050831,,,,,"","SRID=4326;LINESTRING(13.3288819751159 45.9013426827794,13.3380569693526 45.8974214751263)"
69220,15587,49550,400000,3,2,50,CL32 S4-6 Stenkullen-Horred,,,23299.0631257971,,,,,"","SRID=4326;LINESTRING(12.5577339932651 57.3802884785462,12.4559253128414 57.5791095955113)"
63953,24037,46339,400000,3,,,,,,7506.05315973954,,,,,"","SRID=4326;LINESTRING(23.7735979669062 46.8368554067665,23.8566719400309 46.8170132964189)"
74549,62496,52511,300000,,2,,,,,890.574674465424,,,,,"","SRID=4326;LINESTRING(6.63621781871108 60.1292024279338,6.63068241487596 60.1289730309032)"
52445,32681,61704,220000,6,2,,Oberbrunn - Silz;OBR-KR-SSI,TIWAG,415;416,30702.5288752963,,,,,"","SRID=4326;LINESTRING(11.1027178726071 47.2939608590108,11.2869439219167 47.4928625176028)"
30419,58725,31057,220000,3,,,,Red Eléctrica de España,,16519.3127428971,,,,,"","SRID=4326;LINESTRING(-6.49170621290397 42.8280907871987,-6.53131401175914 42.6940389886635)"
25150,64515,64615,225000,3,,,,,,21178.812354629,,,,,"","SRID=4326;LINESTRING(2.68893387731959 48.005981493687,2.68116839084602 48.1924766177909)"
12960,63000,54561,225000,3;6;3;3;3;3,,,,RTE,,28977.6031978896,,,,,"","SRID=4326;LINESTRING(2.66019669095763 48.563317028125,2.86678015773915 48.3893184801154)"
2294,26620,28759,,,,,,,,215.707338167944,,,,,"","SRID=4326;LINESTRING(26.1179913713339 44.325918668489,26.1166770340404 44.3279076307182)"
55725,3022,7027,400000,3,,,,,,613.152891186346,,,,,"","SRID=4326;LINESTRING(16.9905864550795 60.604394790998,16.9788657335441 60.600301889278)"
6957,63042,62151,220000,3;6,,50,,,,1163.85938978543,,,,,"","SRID=4326;LINESTRING(-8.94783799566929 39.0142614211165,-8.95704299488151 39.0122330012082)"
11304,64986,21607,220000,3,,,,,,13.4262563088369,,,,,"","SRID=4326;LINESTRING(6.58224615274898 51.0563822141773,6.5757168461101 51.0547446015417)"
79112,5167,39287,,,,,,,,21330.1309552651,,,,,"","SRID=4326;LINESTRING(12.9904608315714 41.4083873376248,13.1108711996318 41.2567901941222)"
44206,51000,60603,,,,,,,,1334.95413792229,,,,,"","SRID=4326;LINESTRING(42.899764580928 45.3065146343403,42.9008616188224 45.2948964599675)"
80331,36544,5890,400000,6,,,Lovedean-Fleet,National Grid,VB,40857.9127331905,,,,,"","SRID=4326;LINESTRING(-1.03987491424455 50.9170399455599,-0.881880231674924 51.2508673216506)"
17980,22967,22968,220000,3,,,,,,7079.19531039351,,,,,"","SRID=4326;LINESTRING(22.5705721621197 63.4447670074503,22.5053960644903 63.3884412721433)"
48062,47019,61100,,,,,,,,3506.05732868567,,,,,"","SRID=4326;LINESTRING(-2.8949761635408 43.2207975586942,-2.92996363597908 43.2397452110322)"
77246,2815,53363,,,,,,,,3047.4225401341,,,,,"","SRID=4326;LINESTRING(15.6491986180001 50.0318842917161,15.6906968274026 50.040685942407)"
38514,430,66019,220000,6,1,50,Leitung 2144,TenneT,2144,9752.04728131073,,,,,"","SRID=4326;LINESTRING(8.76445070892252 53.2266841855798,8.87260984542413 53.1849107672415)"
62725,39728,11515,400000,3;6,2;4,50,,RTE,,6960.80556821469,,,,,"","SRID=4326;LINESTRING(5.46646015702032 45.756155328736,5.48047764922125 45.6934655451671)"
41343,66335,26328,,,,,,,,2740.71031635113,,,,,"","SRID=4326;LINESTRING(7.52336202790648 58.3791857069568,7.51470711947011 58.4032226755991)"
55255,6752,40800,,,,,,,,5357.99915939409,,,,,"","SRID=4326;LINESTRING(28.2915292439966 44.2446287579767,28.262251821804 44.2309795358759)"
11908,55321,21413,132000,6,,50,,,,5502.19009821453,,,,,"","SRID=4326;LINESTRING(-2.90862555203635 51.5648951891677,-2.97102168819973 51.5482792790309)"
27818,53709,58421,220000,3,,,,,,6545.53552663399,,,,,"","SRID=4326;LINESTRING(1.39549588681305 42.3238879181004,1.3615800694011 42.2699228696774)"
40054,63817,32169,220000,3,,,Arco-Torbole,,22.271,127.021260807197,,,,,"","SRID=4326;LINESTRING(10.8831369184919 45.8838124932193,10.8814947981526 45.8837190061061)"
32935,41114,59170,220000,3;6,,,Ponte-CH,,22.220,13701.512522059,,,,,"","SRID=4326;LINESTRING(8.4240631853466 46.3794617437608,8.47331004910593 46.4887792054413)"
18293,34021,29966,225000,6,,,,RTE,,1470.11844966035,,,,,"","SRID=4326;LINESTRING(-0.236969553238326 49.1307977053031,-0.235536560697099 49.1439947900887)"
51564,27606,33599,220000,3,2,50,304,50Hertz Transmission,304,171.762168656509,,,,,"","SRID=4326;LINESTRING(13.9643618464515 53.1733359931531,13.966948006323 53.1733650154228)"
70084,50010,50012,,,,,,,,1075.34692410538,,,,,"","SRID=4326;LINESTRING(23.1656197322152 46.3264979490155,23.1492176222934 46.3263098927242)"
70968,46913,50401,330000,3,2,,,,,66093.4496854868,,,,,"","SRID=4326;LINESTRING(36.2465309010136 49.3663692493583,36.6011223999336 48.9200256749632)"
49295,61279,67319,380000,,,,,,,20.128951522874,,,,,"","SRID=4326;LINESTRING(9.4510142159541 45.6564338681056,9.45088791282515 45.6562617015543)"
65712,6872,13563,,,,,,,,31754.8852136391,,,,,"","SRID=4326;LINESTRING(25.9739613954326 43.9198072355178,26.2242071374656 44.1009037351807)"
23069,57505,23758,220000,3,,50,220kV Plewiska - Leszno,,,541.791861004738,,,,,"","SRID=4326;LINESTRING(16.5276278833928 51.9049694100669,16.5279901739469 51.9097666920789)"
42800,66256,26503,220000,3,,,,,,38966.4147836374,,,,,"","SRID=4326;LINESTRING(31.8362476754533 47.0928283724803,31.3686009082158 46.9552820690452)"
49122,31335,67299,,,,,,,,418.074091370055,,,,,"","SRID=4326;LINESTRING(-7.82908189562669 43.0211665708389,-7.8254845022399 43.0238231725682)"
15100,8357,29594,225000;0;225000;225000;225000;225000;225000;225000;225000;225000,1;3;1;1;1;1;1;2;2;3;1;3,1,50,,RTE,,13425.5059949725,,,,,"","SRID=4326;LINESTRING(5.55336953877004 45.3282961867268,5.64068570135735 45.2266594635364)"
72873,17627,17736,,,,,,,,6338.58660320712,,,,,"","SRID=4326;LINESTRING(10.1988788028898 45.660186772744,10.2698707494289 45.6477032724153)"
15932,49224,29692,400000,3,2,50,400kV Miłosna - Stanisławów,PSE Operator,,482.273094238388,,,,,"","SRID=4326;LINESTRING(21.5568219570185 52.2697204922515,21.5482812839541 52.2669797932302)"
53336,68015,27875,220000,6,1,,Neufinsing - Marienberg,TenneT TSO GmbH,250;251,31456.3675469661,,,,,"","SRID=4326;LINESTRING(12.0975848919475 47.9288446912511,11.8052609712387 48.0870304931862)"
71284,50574,50575,,,,,,,,6978.1631389865,,,,,"","SRID=4326;LINESTRING(25.1333584749522 53.808101200092,25.1615305182646 53.8547973896447)"
45083,57634,26812,220000;110000,6,2;1,50,,Amprion,2319,38.0007521519278,,,,,"","SRID=4326;LINESTRING(7.9395702738285 50.8498201128501,7.93969055824504 50.8494755075594)"
70271,60187,50101,220000,3,1,,Угличская ГЭС - Вега,,,6950.66004415352,,,,,"","SRID=4326;LINESTRING(38.3610192569982 57.5502024046787,38.2994481062804 57.5218233970264)"
42313,17014,60327,330000,3,,,,,Л-330-17,4982.72295794868,,,,,"","SRID=4326;LINESTRING(42.1995917911595 45.0786370642428,42.1936897710263 45.1177806726538)"
26264,36911,64727,400000,3,,50,431,ČEPS,431,19259.1633747325,,,,,"","SRID=4326;LINESTRING(13.4748857725974 49.7786425634956,13.5089807659349 49.6298271858555)"
64609,12817,46754,220000,3,,,San Sebastiano-Castelluccia,,22.289,1317.75808922157,,,,,"","SRID=4326;LINESTRING(14.3568661157729 40.8391960778851,14.3483455999297 40.8506027307994)"
27681,3132,58401,220000,,,,,Red Eléctrica de España,,420.455322676727,,,,,"","SRID=4326;LINESTRING(1.90233181560405 41.3556082203222,1.90627578771518 41.351606407637)"
74308,3162,37247,330000,3,3,50,Eesti EJ — Püssi 330 kV,Elering,L364,56825.4692867189,,,,,"","SRID=4326;LINESTRING(27.9039823740351 59.268521495195,27.066071653595 59.3689387218931)"
64928,46968,46969,,,,,,,,20345.4254411005,,,,,"","SRID=4326;LINESTRING(23.269548383435 47.2495560084669,23.1635596032327 47.402377987488)"
38239,65970,65971,,,,,,,,4719.0439319186,,,,,"","SRID=4326;LINESTRING(27.982915999722 60.7709713043414,28.0365088607519 60.7999702947348)"
41492,32357,66366,,,,,,,,7035.23454836554,,,,,"","SRID=4326;LINESTRING(7.25581292408145 58.4419745891839,7.24748033116901 58.3941862754118)"
80677,6104,40172,70000,,,,,,,9235.51413159827,,,,,"","SRID=4326;LINESTRING(5.51601311965978 50.2897571264333,5.55005771332038 50.2100350314653)"
58826,8973,43023,400000,6,,,,,,4404.31956745548,,,,,"","SRID=4326;LINESTRING(-8.85069005086499 38.5501443155118,-8.84575029206082 38.5105641808874)"
72023,7584,17116,275000,6,,,SP Transmission Strathaven-?,,,5550.13541364984,,,,,"","SRID=4326;LINESTRING(-4.14916617333219 55.8227092929647,-4.11526512671754 55.7915362980789)"
59906,9713,43658,220000,3,,,Sandrà-Colà,,22.217,1970.2969024015,,,,,"","SRID=4326;LINESTRING(10.7737606172528 45.4524308352871,10.7569498381515 45.4674859261899)"
11623,6766,54706,400000,3;6;3,,,,RTE,,5605.54925512914,,,,,"","SRID=4326;LINESTRING(2.67881909716955 48.7287663624469,2.64826396746519 48.7788533545844)"
51223,3292,27557,380000,,,,,,,1665.10204602421,,,,,"","SRID=4326;LINESTRING(6.7225698255489 51.4797877133457,6.72322793310175 51.4913419054751)"
584,36553,55586,63000,3,1,,,RTE,,3728.35872216879,,,,,"","SRID=4326;LINESTRING(2.17836099495747 48.7457382436633,2.14626390154864 48.7325102750983)"
33556,16744,59246,380000,3,,,Temelli TM - Adapazarı TM EİH,,,52588.6593628678,,,,,"","SRID=4326;LINESTRING(30.8359019010239 40.5756168754745,30.3181492831975 40.7426307817253)"
9146,8469,20787,225000,,1,50,,RTE,,456.416394141505,,,,,"","SRID=4326;LINESTRING(3.64555176345267 44.9680584420462,3.64995696470867 44.9731294271149)"
51431,27333,67596,110000,6,,50,,RWE,,256.154472651695,,,,,"","SRID=4326;LINESTRING(8.11383203034358 52.2616579687788,8.11013995452585 52.2621248731303)"
4576,54339,55979,220000,6,,,Anlage 2473,Amprion,,260.389715745588,,,,,"","SRID=4326;LINESTRING(9.19488886925179 48.9134592223643,9.20363413230365 48.915396863218)"
