v_id,lon,lat,typ,voltage,frequency,name,operator,ref,wkt_srid_4326
49243,14.9103778293572,59.5417101444479,sub_station,,,,,,SRID=4326;POINT(14.9103778293572 59.5417101444479)
56445,2.22419926857014,41.4725971201242,joint,220000,50,,Red Eléctrica de España,,SRID=4326;POINT(2.22419926857014 41.4725971201242)
22180,37.5204245668832,52.4078521028675,joint,220000,,,,,SRID=4326;POINT(37.5204245668832 52.4078521028675)
9223,5.02285684321071,43.9215247668615,substation,225000;20000,,Poste électrique de Mouissonnes,RTE,,SRID=4326;POINT(5.02285684321071 43.9215247668615)
51381,24.9185837893046,67.527900661357,substation,220000;110000,,,,,SRID=4326;POINT(24.9185837893046 67.527900661357)
2262,21.2686786754783,48.9692823626663,substation,,,,,,SRID=4326;POINT(21.2686786754783 48.9692823626663)
38370,13.1284934034513,46.2150890817777,substation,,,,,,SRID=4326;POINT(13.1284934034513 46.2150890817777)
57337,37.1397988846156,47.9861334800329,joint,330000,50,,,,SRID=4326;POINT(37.1397988846156 47.9861334800329)
24862,14.892083032239,38.0196895539393,joint,,,,,,SRID=4326;POINT(14.892083032239 38.0196895539393)
24139,37.694429790309,38.7259497911754,joint,380000;154000;380000,,Kayseri SKM - Keban-2 TM EİH,,,SRID=4326;POINT(37.694429790309 38.7259497911754)
40362,-2.37350665557983,53.2976420997814,sub_station,,,,,,SRID=4326;POINT(-2.37350665557983 53.2976420997814)
46608,15.3017026968801,40.0984521803964,sub_station,,,,RFI,,SRID=4326;POINT(15.3017026968801 40.0984521803964)
27684,7.70035933412476,51.4994706824738,joint,110000;380000;220000;110000;380000;220000,50,110kV Holzen,RWE,4316,SRID=4326;POINT(7.70035933412476 51.4994706824738)
10646,-3.87199402821659,39.3405998641974,substation,220000,50,,Red Eléctrica de España,,SRID=4326;POINT(-3.87199402821659 39.3405998641974)
61472,6.53479992421916,51.7485512111337,joint,110000;220000;220000;110000,50;16.7;50;50;16.7,,RWE;DB_Energie,2444,SRID=4326;POINT(6.53479992421916 51.7485512111337)
20988,15.1710355744161,41.5667070750764,merge,,,,,,SRID=4326;POINT(15.1710355744161 41.5667070750764)
50345,43.2857892062629,44.8548988944881,station,,,,,,SRID=4326;POINT(43.2857892062629 44.8548988944881)
49891,30.9317651048384,46.6994071911738,substation,,,Аджалик-330,,,SRID=4326;POINT(30.9317651048384 46.6994071911738)
30174,3.11649395382397,47.0437149730232,joint,225000;63000,,,RTE,,SRID=4326;POINT(3.11649395382397 47.0437149730232)
34101,41.5069403362987,45.3080289380252,joint,110000;330000,,,,,SRID=4326;POINT(41.5069403362987 45.3080289380252)
18065,21.4884897182959,41.0594298132622,plant,,,ТЕЦ Битола,ЕлеМ,,SRID=4326;POINT(21.4884897182959 41.0594298132622)
55134,7.04359883482281,49.2143013404,merge,220000;110000,50,UA Brebach,,,SRID=4326;POINT(7.04359883482281 49.2143013404)
9050,18.3332937859934,40.1282793647215,substation,,,,,,SRID=4326;POINT(18.3332937859934 40.1282793647215)
42911,33.4007452988145,47.8110750871894,substation,330000;150000;35000;10000,50,Гірнича-330,,,SRID=4326;POINT(33.4007452988145 47.8110750871894)
36759,7.51418575885855,46.7785568644932,substation,220000,,Unterstation Wattenwil (BKW Energie),,,SRID=4326;POINT(7.51418575885855 46.7785568644932)
3134,23.7937860191516,53.7095522415786,substation,,,Форты,,,SRID=4326;POINT(23.7937860191516 53.7095522415786)
56965,4.5332264494197,46.5987628768236,joint,400000;400000;225000;225000,,,RTE,,SRID=4326;POINT(4.5332264494197 46.5987628768236)
7024,4.83306028643707,43.4358137507308,substation,,,,,,SRID=4326;POINT(4.83306028643707 43.4358137507308)
8648,17.3429345551267,60.4363276331874,substation,220000,,,,,SRID=4326;POINT(17.3429345551267 60.4363276331874)
14394,28.6668789352557,41.0649390056606,substation,154000,,Esenyurt DGKÇS TM,,,SRID=4326;POINT(28.6668789352557 41.0649390056606)
57405,-8.49129171597968,40.8011750878743,joint,220000,,,REN,,SRID=4326;POINT(-8.49129171597968 40.8011750878743)
28302,-2.23903674211795,43.0490870923325,joint,220000,50,,Red Eléctrica de España,,SRID=4326;POINT(-2.23903674211795 43.0490870923325)
44532,-1.40892536493975,41.6949556926953,substation,,,,,,SRID=4326;POINT(-1.40892536493975 41.6949556926953)
57029,1.95052320534977,44.965122386865,joint,,,,,,SRID=4326;POINT(1.95052320534977 44.965122386865)
4902,16.2362868265525,41.3163547445754,substation,,,,,,SRID=4326;POINT(16.2362868265525 41.3163547445754)
31662,28.4676788172255,61.0081614012474,joint,,,,,,SRID=4326;POINT(28.4676788172255 61.0081614012474)
66984,7.00855065398074,45.1632201954357,joint,132000,,,,,SRID=4326;POINT(7.00855065398074 45.1632201954357)
53237,38.541611567222,48.4405937622433,station,,,,,,SRID=4326;POINT(38.541611567222 48.4405937622433)
37472,12.6833767378795,45.8990853930558,substation,,,,,,SRID=4326;POINT(12.6833767378795 45.8990853930558)
27557,6.72322793310175,51.4913419054751,joint,220000;110000;380000;220000,50,,Amprion;Westnetz,2347,SRID=4326;POINT(6.72322793310175 51.4913419054751)
60960,23.184808083545,42.8465051989158,joint,400000;20000,,Люлин,,,SRID=4326;POINT(23.184808083545 42.8465051989158)
53450,8.60913899236695,46.342521519533,substation,,,,,,SRID=4326;POINT(8.60913899236695 46.342521519533)
25411,12.7631182991887,43.2276253168472,joint,,,,,,SRID=4326;POINT(12.7631182991887 43.2276253168472)
3161,26.6909671827114,58.3794496547687,substation,330000;110000;35000;15000;10000,50,Tartu alajaam,Elering;Elektrilevi,,SRID=4326;POINT(26.6909671827114 58.3794496547687)
64163,11.8702958537055,47.1908470837432,joint,,,,,,SRID=4326;POINT(11.8702958537055 47.1908470837432)
44589,37.6290869114585,44.7505653174371,substation,,,,,,SRID=4326;POINT(37.6290869114585 44.7505653174371)
64975,-5.80938814390513,43.1789853177599,joint,,,,,,SRID=4326;POINT(-5.80938814390513 43.1789853177599)
40957,23.0951180133965,63.81338719358,substation,220000;110000,,,,,SRID=4326;POINT(23.0951180133965 63.81338719358)
43435,10.3884722351089,52.1513649609601,substation,220000,,,,,SRID=4326;POINT(10.3884722351089 52.1513649609601)
27961,7.77380145950407,49.6807183711458,joint,110000;220000;110000,50,,Pfalzwerke Netz AG,,SRID=4326;POINT(7.77380145950407 49.6807183711458)
14590,26.8966873812938,46.9658274248568,station,,,,,,SRID=4326;POINT(26.8966873812938 46.9658274248568)
39585,12.9485876065719,41.5094991748389,substation,,,,,,SRID=4326;POINT(12.9485876065719 41.5094991748389)
37766,12.714362345067,45.8869953562901,substation,,,,,,SRID=4326;POINT(12.714362345067 45.8869953562901)
3800,12.7173625923395,45.9486985393613,substation,,,,,,SRID=4326;POINT(12.7173625923395 45.9486985393613)
55232,13.0818484268162,48.25645104092,merge,110000,50,Umspannwerk Jahrsdorf;Umspannwerk St. Peter,Energie AG,,SRID=4326;POINT(13.0818484268162 48.25645104092)
14530,-21.7898346555062,64.3576525571185,substation,220000,,,,,SRID=4326;POINT(-21.7898346555062 64.3576525571185)
32778,12.9037482992762,47.2904551815401,joint,,,,,,SRID=4326;POINT(12.9037482992762 47.2904551815401)
64248,-8.41721654781965,40.164126171559,joint,220000,,,,,SRID=4326;POINT(-8.41721654781965 40.164126171559)
62340,17.9502502729804,59.5046483978699,joint,,,,,,SRID=4326;POINT(17.9502502729804 59.5046483978699)
31153,4.62442126110683,44.2028545781423,joint,225000;63000,,,RTE,,SRID=4326;POINT(4.62442126110683 44.2028545781423)
27232,10.6938000840364,43.0542595906758,joint,380000,,,,,SRID=4326;POINT(10.6938000840364 43.0542595906758)
55767,35.4041268719886,55.518373449415,joint,220000,,,,,SRID=4326;POINT(35.4041268719886 55.518373449415)
27875,11.8052609712387,48.0870304931862,joint,110000;220000;220000;110000,,Neufinsing - Marienberg,E.ON Netz GmbH,1229,SRID=4326;POINT(11.8052609712387 48.0870304931862)
68038,2.23549441545808,49.9265387907411,joint,400000,,,RTE,,SRID=4326;POINT(2.23549441545808 49.9265387907411)
12855,18.3303249544086,60.2661679900137,substation,,,,,,SRID=4326;POINT(18.3303249544086 60.2661679900137)
2477,4.23165273101819,50.880963446267,substation,380000,,380kV Bruegel,,,SRID=4326;POINT(4.23165273101819 50.880963446267)
30339,9.24764048653197,53.8981142089684,joint,380000,50,,TenneT,,SRID=4326;POINT(9.24764048653197 53.8981142089684)
41471,3.21224000814459,46.9909978049537,substation,400000;225000;63000,,Poste électrique de Saint-Eloi,RTE,,SRID=4326;POINT(3.21224000814459 46.9909978049537)
2960,28.1785370214895,61.042544886569,sub_station,,,,,,SRID=4326;POINT(28.1785370214895 61.042544886569)
31270,10.1109351289632,46.6957450744118,joint,220000;380000;380000;220000,,Ova Spin - Pradella,,,SRID=4326;POINT(10.1109351289632 46.6957450744118)
6873,8.87764557520876,45.4734519546287,substation,220000,,Magenta CP,Enel Distribuzione,,SRID=4326;POINT(8.87764557520876 45.4734519546287)
14851,8.23473728607213,46.7020324051974,sub_station,,,,,,SRID=4326;POINT(8.23473728607213 46.7020324051974)
21624,14.4959479930524,59.7761705872526,merge,,,,,,SRID=4326;POINT(14.4959479930524 59.7761705872526)
65078,7.25773585777863,47.3446498669212,joint,380000,50,Interconnexion Bassecourt (CH) - Sierentz (F),,,SRID=4326;POINT(7.25773585777863 47.3446498669212)
43077,17.838572232428,40.618547547084,substation,,,,,,SRID=4326;POINT(17.838572232428 40.618547547084)
63398,-5.72869598536228,43.5545844565437,joint,220000,50,,,,SRID=4326;POINT(-5.72869598536228 43.5545844565437)
46745,14.9025281082794,40.6376091790057,sub_station,,,,,,SRID=4326;POINT(14.9025281082794 40.6376091790057)
54958,13.5362333965791,42.8511032274386,merge,380000;132000,,Rosara,,,SRID=4326;POINT(13.5362333965791 42.8511032274386)
37281,17.8435738025817,59.2440861722012,substation,220000,,,,,SRID=4326;POINT(17.8435738025817 59.2440861722012)
18449,12.9821791860429,41.4056947934656,substation,,,,,,SRID=4326;POINT(12.9821791860429 41.4056947934656)
52955,29.4144402220153,37.8513520266172,substation,154000,,Kaklık DGKÇS TM,,,SRID=4326;POINT(29.4144402220153 37.8513520266172)
24837,9.5392428804046,53.562404675713,joint,220000,50,3101;Abbenfleth-Sottrum,EON_Netz,2142,SRID=4326;POINT(9.5392428804046 53.562404675713)
39103,-0.680356648164647,39.9893340462393,substation,,,,,,SRID=4326;POINT(-0.680356648164647 39.9893340462393)
29077,9.83820391781278,49.7322090867287,joint,220000,,Raitersaich - Trennfeld,TenneT TSO GmbH,211,SRID=4326;POINT(9.83820391781278 49.7322090867287)
51741,38.2400527890856,54.0864184299015,substation,,,ОРУ 220/110кВ,,,SRID=4326;POINT(38.2400527890856 54.0864184299015)
44962,20.0261438325173,41.1024204500027,substation,220000,,,,,SRID=4326;POINT(20.0261438325173 41.1024204500027)
39226,18.2363308901153,59.2910543061305,substation,220000,,,,,SRID=4326;POINT(18.2363308901153 59.2910543061305)
42444,0.685378512170676,45.1431918330379,substation,250000,,Poste électrique de Sanilhac,,,SRID=4326;POINT(0.685378512170676 45.1431918330379)
9168,14.4235913718233,41.3116862425457,sub_station,,,,,,SRID=4326;POINT(14.4235913718233 41.3116862425457)
35463,-8.85163283606702,39.6306182717116,station,,,,,,SRID=4326;POINT(-8.85163283606702 39.6306182717116)
37902,12.5078861758873,45.9366035910979,substation,,,,,,SRID=4326;POINT(12.5078861758873 45.9366035910979)
23206,12.1184495220626,45.5509816137179,joint,132000;220000,,,,22.293,SRID=4326;POINT(12.1184495220626 45.5509816137179)
64388,7.90643510608999,50.3527009690134,joint,110000;380000;110000;380000,,380kV Nassau Ltg,RWE,,SRID=4326;POINT(7.90643510608999 50.3527009690134)
61105,12.2188089462783,54.1129809662942,joint,220000,50,318;317;220 kV Lüdershagen - Bentwisch - Güstrow,50Hertz Transmission,318,SRID=4326;POINT(12.2188089462783 54.1129809662942)
16668,43.7914920141532,40.8261515451217,substation,,,,,,SRID=4326;POINT(43.7914920141532 40.8261515451217)
56043,17.579822602219,60.5326333535551,joint,,,,,,SRID=4326;POINT(17.579822602219 60.5326333535551)
8987,-6.26614580132624,37.4402930608992,substation,220000,50,,Red Eléctrica de España,,SRID=4326;POINT(-6.26614580132624 37.4402930608992)
48546,14.4694319502259,48.1164324490658,substation,380000,,Schaltwerk Kronstorf,Austrian Power Grid AG,,SRID=4326;POINT(14.4694319502259 48.1164324490658)
22688,7.78167267768658,44.8740506858292,joint,220000,,Casanova - Teksid Carmagnola;Casanova - Bistagno,,22.249,SRID=4326;POINT(7.78167267768658 44.8740506858292)
21374,10.3408855837248,46.0023274313222,merge,,,,,,SRID=4326;POINT(10.3408855837248 46.0023274313222)
7425,-2.60354556012785,42.8839203937523,substation,400000;220000,50,,Red Eléctrica de España,,SRID=4326;POINT(-2.60354556012785 42.8839203937523)
8922,-8.26629540684128,42.6072423050523,station,,,,,,SRID=4326;POINT(-8.26629540684128 42.6072423050523)
58509,-1.67526763436532,42.0889698034041,joint,220000,,,Red Eléctrica de España,,SRID=4326;POINT(-1.67526763436532 42.0889698034041)
12665,14.712879077805,56.3183025738926,substation,400000,,400 kV Hemsjö,,,SRID=4326;POINT(14.712879077805 56.3183025738926)
62651,18.289370092202,49.0447398580248,joint,,,,,,SRID=4326;POINT(18.289370092202 49.0447398580248)
54478,8.43851134818958,49.2523506179185,merge,380000;110000,50,Philippsburg 380 kV;Philippsburg 110 kV;Kernkraftwerk Philippsburg,EnBW,,SRID=4326;POINT(8.43851134818958 49.2523506179185)
41614,-4.85823531814255,42.8219721203794,substation,400000,50,Subestacion de Velilla,Red Eléctrica de España,,SRID=4326;POINT(-4.85823531814255 42.8219721203794)
15143,24.1348077277477,60.0748695756559,substation,,,,,,SRID=4326;POINT(24.1348077277477 60.0748695756559)
63946,6.49222903239932,48.191767102231,joint,225000,,,RTE,,SRID=4326;POINT(6.49222903239932 48.191767102231)
6466,2.59953394939532,48.7765010408998,station,,,,,,SRID=4326;POINT(2.59953394939532 48.7765010408998)
66337,10.2654274813576,63.2956383920771,joint,,50,,,,SRID=4326;POINT(10.2654274813576 63.2956383920771)
50272,7.72513602607446,59.7739679363225,substation,,,,,,SRID=4326;POINT(7.72513602607446 59.7739679363225)
54132,6.87291869971603,51.4457783550175,merge,220000;110000,50,Styrum,,,SRID=4326;POINT(6.87291869971603 51.4457783550175)
61833,11.5967720549258,42.3784221101648,joint,,,,,,SRID=4326;POINT(11.5967720549258 42.3784221101648)
28546,38.565521795372,44.8756515049831,joint,220000,,,,,SRID=4326;POINT(38.565521795372 44.8756515049831)
32452,6.0100334203148,59.8632883887748,joint,300000,,Sauda-Matersdalen,,,SRID=4326;POINT(6.0100334203148 59.8632883887748)
39792,-1.59942205807858,49.5946218094504,substation,400000,,Poste Électrique de Tollevast,,,SRID=4326;POINT(-1.59942205807858 49.5946218094504)
6629,8.70644479377647,55.5316004383902,substation,400000;150000,,400 kV Endrup,Energinet.dk,,SRID=4326;POINT(8.70644479377647 55.5316004383902)
50387,12.6611467312342,48.148941670185,substation,,,,,,SRID=4326;POINT(12.6611467312342 48.148941670185)
61551,7.00144551907252,51.250121793599,joint,380000;220000;380000;220000,50,RWE 4516 Eiberg - Opladen;380kV Oerkhaus Ost+West;220kV Itterbach Ost+West,RWE,4516,SRID=4326;POINT(7.00144551907252 51.250121793599)
53636,-0.969670073619577,40.792031758362,substation,,50,,,,SRID=4326;POINT(-0.969670073619577 40.792031758362)
5705,-2.68087654233819,47.6621195028333,substation,,,,,,SRID=4326;POINT(-2.68087654233819 47.6621195028333)
66336,10.2244700536195,63.2432201722137,joint,,,,,,SRID=4326;POINT(10.2244700536195 63.2432201722137)
29970,3.53941162677154,48.5339521677027,joint,225000,,,RTE,,SRID=4326;POINT(3.53941162677154 48.5339521677027)
57517,9.74635000814752,50.5287780826033,joint,110000;380000;380000;110000,,,,,SRID=4326;POINT(9.74635000814752 50.5287780826033)
30495,29.2127074677249,48.6902136928251,joint,330000,,,,,SRID=4326;POINT(29.2127074677249 48.6902136928251)
33984,5.00036539902709,48.8105135785485,joint,400000,,ligne 400 kV Bezaumont - Revigny;ligne 400 kV Revigny - Creney;ligne 400 kV Revigny - Creney;ligne 400 kV Bezaumont - Revigny,RTE,,SRID=4326;POINT(5.00036539902709 48.8105135785485)
50118,16.1767627282347,60.1327744798026,substation,220000,,,,,SRID=4326;POINT(16.1767627282347 60.1327744798026)
8449,-0.949726437851057,44.6198999858895,substation,225000,,Poste électrique de Masquet,,,SRID=4326;POINT(-0.949726437851057 44.6198999858895)
28138,42.2937180762283,47.5322618036206,joint,220000;110000;110000;110000,,,,,SRID=4326;POINT(42.2937180762283 47.5322618036206)
52751,-2.9005346302675,43.2437416357259,substation,,,,,,SRID=4326;POINT(-2.9005346302675 43.2437416357259)
8876,-8.26932755383456,42.2610892693062,substation,220000,50,,Red Eléctrica de España,,SRID=4326;POINT(-8.26932755383456 42.2610892693062)
50761,44.6743306355839,43.0934513151846,substation,330000;110000;10500,50,ПС 330 кВ Владикавказ-2,ОАО «ФСК ЕЭС»,,SRID=4326;POINT(44.6743306355839 43.0934513151846)
54472,10.9545995867288,46.5277474741278,merge,220000,,Santa Valburga;Santa Valburga sezione 1,SE Hydropower,,SRID=4326;POINT(10.9545995867288 46.5277474741278)
54967,10.1397885287495,56.2745648904955,merge,400000;220000;150000;60000;15000,,400/220/150 kV Trige;60/15kV station Trige,Energinet.dk,,SRID=4326;POINT(10.1397885287495 56.2745648904955)
8926,-8.84528066549911,42.8306932234101,substation,220000,50,,,,SRID=4326;POINT(-8.84528066549911 42.8306932234101)
9056,23.2360687058987,50.7314785785676,substation,,,"Stacja elektroenergetyczna 110kV ""Zamość Janowice""",,,SRID=4326;POINT(23.2360687058987 50.7314785785676)
23228,11.4871686071103,45.5702605979328,joint,220000;220000;132000,,,,22.267,SRID=4326;POINT(11.4871686071103 45.5702605979328)
37741,12.7476884316268,45.8420754079105,substation,,,,,,SRID=4326;POINT(12.7476884316268 45.8420754079105)
21851,37.4660631952152,55.2362338995604,joint,220000;35000;220000;35000,,,,,SRID=4326;POINT(37.4660631952152 55.2362338995604)
61964,6.92631680674728,51.5016749661395,joint,380000;380000;220000;220000,,380kV Essen West;220kV Buer Süd+Scholven E,RWE,4566,SRID=4326;POINT(6.92631680674728 51.5016749661395)
27128,17.9230096704732,59.4948531825098,joint,,,,,,SRID=4326;POINT(17.9230096704732 59.4948531825098)
37333,24.9838286060708,58.1574387273172,substation,110000;35000;15000,,Kilingi-Nõmme alajaam,Elering;Elektrilevi,,SRID=4326;POINT(24.9838286060708 58.1574387273172)
49594,7.18267702018663,46.9677406264219,station,,,,,,SRID=4326;POINT(7.18267702018663 46.9677406264219)
64664,25.2972743580872,42.6487912776843,joint,220000,,Шипка,,,SRID=4326;POINT(25.2972743580872 42.6487912776843)
52171,12.7246474353245,48.1417649374708,substation,,,,,,SRID=4326;POINT(12.7246474353245 48.1417649374708)
29155,-8.95531215321543,39.4276057143281,joint,220000;30000;30000,50,,EDP,,SRID=4326;POINT(-8.95531215321543 39.4276057143281)
65715,7.1435272864907,50.7969920834508,joint,380000;220000;380000;220000;110000;110000,50,380 kV Siegtal Nord|Süd; 220 kV Gremberghoven Ost|West;380 kV Siegtal Nord|Süd; 220 kV Gremberghoven Ost|West; 110 kV Siegburg Nord|Süd;110 kV Siegburg Nord|Süd,RWE,4103,SRID=4326;POINT(7.1435272864907 50.7969920834508)
