l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,name,operator,ref,length_m,r_ohmkm,x_ohmkm,c_nfkm,i_th_max_a,from_relation,wkt_srid_4326
27627,3709,3740,345000,,,,345kV transmission line;Arnold - Tiffin 345kV transmission line,,,51338.2903126129,,,,,"","SRID=4326;LINESTRING(-91.6823620927977 41.7071123447265,-91.7812116026797 42.1000750563254)"
31160,22881,7721,230000;120000,3,,60,,,,66.7780068756914,,,,,"","SRID=4326;LINESTRING(-102.409739469351 34.1631723753015,-102.409684800804 34.1650476612359)"
14304,19401,22984,230000,6,1,,,LADWP,,1486.23285021407,,,,,"","SRID=4326;LINESTRING(-118.22575872576 34.0787411085855,-118.224762673773 34.0655556604746)"
16223,18285,23854,230000,3,,60,Robinson Plant - Rockingham 230kV,Carolina Power & Light Company,,44112.108459945,,,,,"","SRID=4326;LINESTRING(-80.1358611724716 34.408545292972,-79.8573706783175 34.6460581956816)"
8757,1225,20494,230000,3,,,,,,36725.8072767755,,,,,"","SRID=4326;LINESTRING(-121.115759427184 45.6063697327872,-121.555247096204 45.5268665636017)"
14709,8491,23173,,,,,,,,57.880937281617,,,,,"","SRID=4326;LINESTRING(-115.9776167072 42.9448965885466,-115.978828038083 42.9440941883669)"
20032,17388,25623,240000,3,,60,,,,54072.7698728183,,,,,"","SRID=4326;LINESTRING(-113.025605716841 52.3839427739396,-113.730329610572 52.2371762692265)"
14719,7383,23178,230000,3,,,,,,45192.2687289693,,,,,"","SRID=4326;LINESTRING(-84.4889302531813 30.8396297742137,-84.3787006485981 30.4800455906571)"
33772,24029,10421,230000,6;3;3;6;6;6,,60,,,,8020.07401137987,,,,,"","SRID=4326;LINESTRING(-111.454936701432 32.9448892074848,-111.50870960919 32.9162326621978)"
12590,22212,22253,,,,,,,,15.9818677474856,,,,,"","SRID=4326;LINESTRING(-78.8571965919415 43.0382463863917,-78.857368888813 43.0383394889543)"
3986,7170,31287,,,,,,,,6430.14676169648,,,,,"","SRID=4326;LINESTRING(-83.6376004655834 32.9152645643424,-83.6963067296828 32.9271476717746)"
5796,4956,28544,,6,2,,,,,4700.35143595301,,,,,"","SRID=4326;LINESTRING(-104.998799147456 39.7760297034582,-105.017973960659 39.7363296925592)"
38386,20436,490,,6,1,,,,,652.571611157686,,,,,"","SRID=4326;LINESTRING(-121.789915345348 37.997424659371,-121.782613954448 37.9993091008561)"
29768,6206,6207,765000,3,,60,,,,24190.8552004065,,,,,"","SRID=4326;LINESTRING(-82.0802511690944 38.4146425026465,-81.829421235864 38.4737109609797)"
15790,12538,23654,,,,,,,,10759.1609467065,,,,,"","SRID=4326;LINESTRING(-96.0923827078682 43.6818132635589,-96.1998930617376 43.6550428069471)"
30715,601,7267,220000,3,,60,,,,38712.2027069151,,,,,"","SRID=4326;LINESTRING(-117.559054977739 35.0149234167607,-117.647282842729 35.365272313518)"
2823,2715,30833,345000,6,,60,,,,15.6064551614585,,,,,"","SRID=4326;LINESTRING(-96.0818019146851 30.6225120144962,-96.0820222557522 30.624318349885)"
7442,25118,29152,,,,,,,,1538.73622234222,,,,,"","SRID=4326;LINESTRING(-81.7722452297638 46.2877079870361,-81.7780392848908 46.2748763099737)"
14792,8639,23216,,,,,,,,764.40591223317,,,,,"","SRID=4326;LINESTRING(-93.8709937993304 45.3720221769517,-93.8710814749021 45.3792139595455)"
31022,7567,7569,230000,3,,60,,,,3599.02895159919,,,,,"","SRID=4326;LINESTRING(-105.778598759222 42.8371714374259,-105.779464831796 42.8616510360426)"
31928,8431,8433,,3,,,,,,53480.5386123679,,,,,"","SRID=4326;LINESTRING(-109.981871222552 41.5654588490697,-110.064858146045 42.027001180402)"
10463,3272,18367,500000,,,,500kV transmission line,TVA,,51070.562437517,,,,,"","SRID=4326;LINESTRING(-89.2099771493795 33.3859385677551,-88.7278194466626 33.6006035972366)"
37831,9887,15226,,,,,,,,12180.9676128198,,,,,"","SRID=4326;LINESTRING(-79.1691208724374 34.9299171779959,-79.1138348790561 34.8292281610466)"
42133,22550,2711,,,,,,BC Hydro,,159017.202769051,,,,,"","SRID=4326;LINESTRING(-126.669314596362 54.4059960961343,-128.632209546729 54.4522457326758)"
5591,5834,28489,,,,,,,,23398.1243431835,,,,,"","SRID=4326;LINESTRING(-75.5810903995247 41.4898012336282,-75.7998638608712 41.3764354308072)"
25341,509,19341,345000,,,,,AEP,,13522.6920998989,,,,,"","SRID=4326;LINESTRING(-82.9001414960428 39.8712685314954,-83.0384941049205 39.8408010566687)"
32671,9204,9207,230000,3,,,,,,1339.13662467643,,,,,"","SRID=4326;LINESTRING(-84.1335752686587 34.3781184827622,-84.1205608456359 34.3757875750767)"
38638,11458,16062,,,,,,,,2358.75560188758,,,,,"","SRID=4326;LINESTRING(-88.6769903652341 41.2458644382257,-88.6595046791775 41.2624066195601)"
27399,30794,3510,345000,3,,60,,,,5227.7996782894,,,,,"","SRID=4326;LINESTRING(-88.0041636781084 41.9124879921265,-88.0467785502966 41.8953906497361)"
30213,6751,6754,500000,,,,,,,5449.38414699646,,,,,"","SRID=4326;LINESTRING(-84.1671726845437 33.9102398270543,-84.1328642021974 33.8704604723059)"
37185,6624,14535,230000,,,,,Hydro One,,45582.4339112433,,,,,"","SRID=4326;LINESTRING(-79.0498595657219 43.1461528341015,-79.5846517655877 43.1252107372412)"
6799,8728,28873,345000,3,,60,,,,1232.52991567325,,,,,"","SRID=4326;LINESTRING(-76.4072268222941 43.5131838725894,-76.3979885817735 43.5226173281123)"
10143,21159,21160,230000,3,,60,,,,257.669362704984,,,,,"","SRID=4326;LINESTRING(-108.892072211423 25.8335078685308,-108.890977973576 25.8356301896207)"
30096,1889,6613,500000,3,,60,,,,137996.33053075,,,,,"","SRID=4326;LINESTRING(-122.787867147725 55.0705470686924,-121.996308410252 55.9839355713685)"
37156,19280,358,230000,3;6,,,Belleville/Merivale to Cherrywood 230kV,Hydro One,B23C,824.366079882993,,,,,"","SRID=4326;LINESTRING(-79.1000774190755 43.8574375109398,-79.113539417677 43.8520446722016)"
28598,29822,4891,,,,,,,,3506.6159989749,,,,,"","SRID=4326;LINESTRING(-112.134431982733 33.4404523775882,-112.095231046962 33.4409003019645)"
1277,4113,30175,,6,1,,"VH-1,VS-27",,VH-1;VS-27,1858.60751822565,,,,,"","SRID=4326;LINESTRING(-97.1557502671558 49.8555033833618,-97.1699906490791 49.8444004646776)"
5416,3840,28438,500000,3,2,60,,,,210802.673485101,,,,,"","SRID=4326;LINESTRING(-111.037330871464 33.3391737161161,-110.303197343718 34.9383025522753)"
22472,2790,26788,,,,,,,,6.72263903816721,,,,,"","SRID=4326;LINESTRING(-68.5431493136109 48.4077343969624,-68.5403720016031 48.4085271142918)"
34962,12028,12029,,,,,,,,1232.43507958441,,,,,"","SRID=4326;LINESTRING(-85.6583728714561 42.9739556024645,-85.6417211264686 42.9716855881012)"
37951,380,446,735000,3,4,,HQ 7006,Hydro-Québec,7006,24045.7794500797,,,,,"","SRID=4326;LINESTRING(-73.4282474575576 45.4097647837305,-73.3653921642176 45.6008675453238)"
33111,389,9688,230000,6,,60,,,,1673.94250148605,,,,,"","SRID=4326;LINESTRING(-122.583803381992 38.4428002137625,-122.593337202961 38.4288558105375)"
9884,3725,21019,,,,,,,,3475.48351829168,,,,,"","SRID=4326;LINESTRING(-71.8705371601651 46.8533208973576,-71.875613183127 46.8223371842396)"
25422,546,19376,,,,,,,,20.0668336041204,,,,,"","SRID=4326;LINESTRING(-111.939007469049 41.1905867145553,-111.937762122363 41.1908136186178)"
14180,5419,22930,345000,3,4,60,,,,133494.174443134,,,,,"","SRID=4326;LINESTRING(-73.9042720789806 42.6091284474721,-75.2203970780826 43.1605464645799)"
33305,9913,9918,115000,3,,60,,,,8284.33146409008,,,,,"","SRID=4326;LINESTRING(-79.9321234607889 33.0176568046699,-79.8727027853191 32.9762875112021)"
31688,8236,8238,230000,6,,,,,,5793.07425126354,,,,,"","SRID=4326;LINESTRING(-84.6191863875215 33.5187675423525,-84.5589696981142 33.5389167237281)"
10744,21435,21436,,,,,,,,3907.49588626011,,,,,"","SRID=4326;LINESTRING(-94.5208473827818 17.984592903608,-94.5016348443058 18.0121009649091)"
38096,2656,15532,500000,3,3,60,,,,244.337418010873,,,,,"","SRID=4326;LINESTRING(-112.852132167522 33.3458527627282,-112.843245680441 33.3463659289826)"
39513,3866,16977,,,,,,,,25848.0714950578,,,,,"","SRID=4326;LINESTRING(-93.2818517129798 38.7025366573537,-93.5648862986621 38.7562727872986)"
30598,28728,7152,230000,6,,,,,,10168.9090126092,,,,,"","SRID=4326;LINESTRING(-89.6985721016854 20.9340908930937,-89.6962253581374 20.9929794023375)"
32049,8555,8557,345000,3,,60,,,,2177.66070318863,,,,,"","SRID=4326;LINESTRING(-96.9433159439615 32.9078388808142,-96.9338926364363 32.8874810319422)"
40214,170,749,,,,,,,,1036.62058274371,,,,,"","SRID=4326;LINESTRING(-79.3493874437821 43.6527291412564,-79.3391210506204 43.6489012154205)"
13382,22551,22555,,,,,,,,35452.8989038607,,,,,"","SRID=4326;LINESTRING(-115.926809115262 49.6396789960094,-115.584081442614 49.505453107397)"
38411,15807,15811,500000,6;3,,60,,,,1405.42472369395,,,,,"","SRID=4326;LINESTRING(-113.230077091266 53.8580307203086,-113.207111209183 53.8513700102954)"
13069,18631,18677,,,,,,,,11249.1003774229,,,,,"","SRID=4326;LINESTRING(-83.0108389299097 37.0125949766194,-83.1256738964453 37.0478109928541)"
33608,10213,10215,230000,3,,60,,,,11523.1031786938,,,,,"","SRID=4326;LINESTRING(-90.8648880758664 30.1219214401168,-90.8286142356578 30.0587891512952)"
37363,813,407,345000,3,,60,,,,34525.4760940582,,,,,"","SRID=4326;LINESTRING(-112.069774700388 41.6370275418135,-112.047483977627 41.3398870045286)"
3102,7301,30945,230000,3,,,Pratts Junction - Bear Swamp 230kV transmission line,New England Power Company,E205E,46380.4074705991,,,,,"","SRID=4326;LINESTRING(-72.0989812608217 42.3913094991464,-72.5625273663668 42.6241960094545)"
14171,7820,22924,,3,,,,,,1808.85220192746,,,,,"","SRID=4326;LINESTRING(-119.004478503881 35.3874884327454,-119.012651563445 35.4010797771622)"
23049,27053,27054,,,,,,,,2163.36320600304,,,,,"","SRID=4326;LINESTRING(-96.5921895921008 46.2538359696833,-96.574068686358 46.2610791947451)"
4671,8619,29612,161000,3,,60,,,,10598.2710051323,,,,,"","SRID=4326;LINESTRING(-108.49609904708 45.7995563989524,-108.591343161142 45.8570643816334)"
26350,1402,19806,230000,3,1,,,,,6030.75081907725,,,,,"","SRID=4326;LINESTRING(-77.17216824447 39.3980268537951,-77.2280720899549 39.4135542685255)"
39490,30637,576,220000,3,,,,,,4557.85043602095,,,,,"","SRID=4326;LINESTRING(-118.095516784195 34.0545328293131,-118.082662178535 34.0921443695648)"
14564,23107,23108,345000,3,,60,,,,335.698382047067,,,,,"","SRID=4326;LINESTRING(-97.1930883163343 33.051829010093,-97.1905915388336 33.0540272887722)"
36127,13004,13485,,,,,,,,29697.991817816,,,,,"","SRID=4326;LINESTRING(-108.3380854652 44.7921393496538,-108.646568168912 44.7847844684761)"
35823,9049,13155,69000,,,,,,,1303.12469215064,,,,,"","SRID=4326;LINESTRING(-88.1778314394271 45.2842287762989,-88.1610000201277 45.2881617232248)"
38531,15959,15960,,,,,,,,9774.779503391,,,,,"","SRID=4326;LINESTRING(-91.7994743923068 37.9825582934193,-91.782092975969 38.0645780441529)"
1891,7858,30432,,6;3;3,,,,,,22.2298269854585,,,,,"","SRID=4326;LINESTRING(-119.096944334911 35.3791522294702,-119.095543972648 35.3766673308111)"
40350,22741,878,230000,3,,,,,,60.7512702077447,,,,,"","SRID=4326;LINESTRING(-81.9528165731715 28.8181026024294,-81.9551678936894 28.8168903073324)"
32565,30749,9101,345000,6,,60,345kV transmission line,ComEd,,69971.5324375494,,,,,"","SRID=4326;LINESTRING(-87.9894952848347 41.5193695117072,-88.5850554472708 41.1451924246191)"
33126,9709,9712,230000,3,,60,,,,23182.4176023789,,,,,"","SRID=4326;LINESTRING(-104.200425482161 32.4453464142604,-103.965242646946 32.5058831014809)"
6314,28703,28702,100000,6,,,,,,14416.7591782295,,,,,"","SRID=4326;LINESTRING(-80.3030733107804 35.9363127097736,-80.3568385899623 35.8149840510406)"
6923,27044,28921,,,,,,,,5003.58420935111,,,,,"","SRID=4326;LINESTRING(-88.9478614161816 40.4525282864062,-88.9038253667743 40.4529092356022)"
6947,9238,28931,345000,3;6,,60,,,,388.564079304276,,,,,"","SRID=4326;LINESTRING(-86.9357414802182 40.6476486290748,-86.9345541266076 40.6531108494564)"
36063,13421,13422,240000,6,,,,,,48675.8223695738,,,,,"","SRID=4326;LINESTRING(-112.767703088768 50.5217885200277,-113.375351050719 50.6019353864006)"
9081,18301,18304,,,,,,,,2566.85542555678,,,,,"","SRID=4326;LINESTRING(-81.6503839105705 34.2543020047951,-81.6305438988684 34.2577659941142)"
27573,20994,3675,230000,3;6,,,,Hydro-Québec,2330,1759.03794059361,,,,,"","SRID=4326;LINESTRING(-71.2814469726219 46.8206041783124,-71.2628453632183 46.8313565202131)"
31675,8225,8235,,3;6,,,,,,27416.1449278,,,,,"","SRID=4326;LINESTRING(-84.9058388089338 33.4615804335336,-84.6235412558025 33.5177705868959)"
16165,23822,23824,230000,3,,60,,,,8626.72451480264,,,,,"","SRID=4326;LINESTRING(-81.0431589806116 34.0967878084144,-81.0731045901023 34.1571467933255)"
6825,16074,28886,,,,,,,,2236.06390113153,,,,,"","SRID=4326;LINESTRING(-84.7027205509056 45.0301764587709,-84.7323694876439 45.0296232288805)"
9648,3537,20905,230000,,,,,,,1131.82171222078,,,,,"","SRID=4326;LINESTRING(-80.4087546234164 26.0348235588873,-80.3965332236391 26.0350611061104)"
41133,177,1669,345000,6,,60,,,,2657.48911778007,,,,,"","SRID=4326;LINESTRING(-87.9775431254683 41.9960639692275,-87.9957326320361 41.9802210255899)"
13007,18637,18653,,,,,,,,10286.4115883058,,,,,"","SRID=4326;LINESTRING(-87.1091019272425 37.4558289675028,-87.125852902177 37.3655540093496)"
34856,6175,11901,,,,,,,,522.357490868496,,,,,"","SRID=4326;LINESTRING(-76.2339683973225 43.0621646283572,-76.2252861444112 43.0631376820685)"
20194,158,19088,,,,,,,,2004.41197398747,,,,,"","SRID=4326;LINESTRING(-79.3630228949967 43.6775525669707,-79.3587634748128 43.6950614943305)"
37085,117,344,230000,3,1,,Hurley-Tracy,WAPA,Hurley-Tracy,35583.655311412,,,,,"","SRID=4326;LINESTRING(-121.376844085035 38.0587529461565,-121.353290140715 38.3729863144329)"
25405,19373,19371,230000,3,1,,,,,651.088349485058,,,,,"","SRID=4326;LINESTRING(-122.126166074966 47.9341673662849,-122.130179208666 47.9289577916791)"
89,23412,29672,345000,3,,60,,,,59.9468004013234,,,,,"","SRID=4326;LINESTRING(-88.5267700182066 44.7616258144252,-88.526711429267 44.760903001759)"
5814,5332,28548,115000,3,,60,Greenbush - Stephentown 115kV transmission line,,993,10595.3239273869,,,,,"","SRID=4326;LINESTRING(-73.4970332661981 42.5961262573683,-73.376914162134 42.5566863249442)"
9652,3540,20907,230000,,,,,,,4985.96127838851,,,,,"","SRID=4326;LINESTRING(-80.3118944370649 26.0364637877644,-80.2616712161593 26.0363703111913)"
4622,9007,29597,345000,3,,60,,,,18810.1941091422,,,,,"","SRID=4326;LINESTRING(-80.5723878965827 41.9084419369816,-80.7692322782673 41.9069649279628)"
26853,1841,20036,,,,,,,,995.471416300898,,,,,"","SRID=4326;LINESTRING(-78.0083763033015 44.0459063060059,-78.0052542292504 44.0366671905403)"
42199,27862,2783,,,,,,,,70.2091397098807,,,,,"","SRID=4326;LINESTRING(-104.780121314612 39.5078108116153,-104.782691011674 39.5094808382934)"
8057,11254,29377,,,,,,,,14157.0011245249,,,,,"","SRID=4326;LINESTRING(-85.5188818720032 30.2654270894266,-85.6318162889347 30.1939840933554)"
16209,10013,23846,230000;230000;115000;230000,3;6;3,,60,Rockingham - West End 230kV,Carolina Power & Light Company,,10233.2958625414,,,,,"","SRID=4326;LINESTRING(-79.3109295458826 35.3996172504728,-79.2296104406267 35.4648070705554)"
30204,6745,6749,500000,,,,,,,19929.5871808181,,,,,"","SRID=4326;LINESTRING(-84.1245464804286 33.6368572186296,-84.1791014603368 33.4933764407594)"
5987,28617,28597,765000,,,,Jacksons Ferry - Axton 765kV transmission line,AEP,,117860.106744612,,,,,"","SRID=4326;LINESTRING(-80.8237070555082 36.8786223675689,-79.7058796307589 36.6349209949832)"
38763,1977,16181,,,,,,,,5294.47359810896,,,,,"","SRID=4326;LINESTRING(-76.3769920030758 36.8710901221866,-76.3450211849752 36.8940694317244)"
13581,7174,22634,,,,,,,,2575.0675521441,,,,,"","SRID=4326;LINESTRING(-79.1872243633555 43.0729924832607,-79.1955970798665 43.0951105794154)"
5095,20199,28280,230000,9,2,60,,,,2469.05228941373,,,,,"","SRID=4326;LINESTRING(-112.013400898106 33.6553751680524,-112.041223686263 33.6544296337147)"
8405,2453,20339,345000,6,,60,,,,17398.2267963648,,,,,"","SRID=4326;LINESTRING(-86.1367236461814 41.6686507319161,-86.1901175762453 41.5231196872206)"
41478,29744,2034,345000;115000,3,,60,Woburn - Lexington 345kV transmission line;Tewksbury - Woburn 345kV transmission line,NSTAR,319,8706.00185522351,,,,,"","SRID=4326;LINESTRING(-71.2468429453638 42.6141767132709,-71.2165802644104 42.5391195961573)"
2827,19254,30835,230000,6,2,60,,,,4991.42272189951,,,,,"","SRID=4326;LINESTRING(-122.210055966426 38.1844802197937,-122.158127717287 38.1991044020442)"
32314,8819,8833,,,,,,,,23720.3778934373,,,,,"","SRID=4326;LINESTRING(-83.227963003366 30.8817256235488,-83.3522651816331 31.0679647701692)"
35876,7889,13233,,,,,,,,13214.151310176,,,,,"","SRID=4326;LINESTRING(-117.268925303475 46.8232756104751,-117.171790806669 46.7418842776009)"
27231,20227,20238,,,,,,,,7337.20154307805,,,,,"","SRID=4326;LINESTRING(-76.3178508045542 45.3769315710421,-76.2479369921164 45.420802706556)"
37090,28517,14453,400000,3,,60,,,,101845.620878837,,,,,"","SRID=4326;LINESTRING(-100.100803270429 25.7209222494561,-99.535353716423 24.9665345237677)"
32922,23782,9480,230000,3,,60,New Bern - Wommack (north) 230kV,Carolina Power & Light Company,,51166.439678294,,,,,"","SRID=4326;LINESTRING(-77.6621614812703 35.2221951901689,-77.1235752108226 35.1413286937236)"
39580,9874,17072,,,,,,,,6201.14649662292,,,,,"","SRID=4326;LINESTRING(-78.2799073565679 35.0583645681836,-78.3319819845665 35.0200765498759)"
7027,2444,28972,230000,3,,60,,,,46255.9196102655,,,,,"","SRID=4326;LINESTRING(-113.099159973703 46.9318162583323,-113.597142125462 47.1348694688495)"
22879,26985,26986,,3,,60,,,,283.759598830717,,,,,"","SRID=4326;LINESTRING(-81.4002068768674 39.3218910557264,-81.3969253311345 39.3222185778477)"
40232,523,764,230000;0,3,,,,,IDLE,5110.09049710287,,,,,"","SRID=4326;LINESTRING(-79.2334012333723 43.8250264246245,-79.2966964841742 43.8099671986256)"
28273,2977,4492,138000,6,,60,,,,3871.47048788428,,,,,"","SRID=4326;LINESTRING(-88.2401359829831 42.0636716975548,-88.2369085074765 42.0263715607854)"
40331,1644,871,230000,3;6;6,,,,Progress Energy,,4244.37633468359,,,,,"","SRID=4326;LINESTRING(-81.4546403046109 28.4179404480626,-81.4736247028182 28.3847963563011)"
32934,9493,9500,230000,3,,60,,,,34306.9391170657,,,,,"","SRID=4326;LINESTRING(-123.564828407792 43.1776984848642,-123.35943783932 43.4158654412059)"
34257,30803,11105,,,,,,,,19929.0438685342,,,,,"","SRID=4326;LINESTRING(-87.2725661965488 31.0285172810935,-87.2568888446408 30.9873578331291)"
511,10183,29857,,,,,,,,8746.10711519095,,,,,"","SRID=4326;LINESTRING(-89.1016684087901 31.6907966671281,-89.0091546155205 31.6948267967554)"
20187,13087,25710,,3,,,,,,207.188360487472,,,,,"","SRID=4326;LINESTRING(-75.3276129364776 40.7322357488002,-75.3249561262516 40.7314689693807)"
6974,3103,28943,500000,3,,60,,,,91052.777856738,,,,,"","SRID=4326;LINESTRING(-78.2533889946724 39.0581241343737,-79.2218595919868 39.2017962051929)"
11122,4658,21618,345000,,,,Antelope Valley to Maple River 345 kV transmission line,,,47350.3970788038,,,,,"","SRID=4326;LINESTRING(-97.5163152082621 46.9591682954502,-96.9088104259623 46.9532782177027)"
37040,6522,14411,230000,3,,60,,Florida Power & Light,,2007.78920290853,,,,,"","SRID=4326;LINESTRING(-81.3275743726442 28.7925151121616,-81.3300781286177 28.8102632255278)"
18312,9562,19023,,,,,,,,1898.17333349405,,,,,"","SRID=4326;LINESTRING(-101.43993118437 35.6316324883692,-101.434562892218 35.6313079607377)"
16275,10090,23883,,,,,,,,826.328373662502,,,,,"","SRID=4326;LINESTRING(-78.3005686599381 48.2245664735429,-78.2907487978432 48.2216921827414)"
13006,6587,18653,,,,,,,,176.934511235394,,,,,"","SRID=4326;LINESTRING(-87.1224505060023 37.3640990710365,-87.125852902177 37.3655540093496)"
25474,3572,19399,230000,,,60,,,Chief Joseph - ?,31321.803725792,,,,,"","SRID=4326;LINESTRING(-119.407885660344 48.004254643433,-119.007779730165 47.9588682914517)"
7073,6130,28997,500000,,,,500kV transmission line,Dominion,,58150.723055788,,,,,"","SRID=4326;LINESTRING(-77.4251901247031 37.0891717887576,-77.7043230776638 37.502741414972)"
36707,3502,14129,,,,,,,,260.26070569493,,,,,"","SRID=4326;LINESTRING(-88.2325088281426 41.7075450400944,-88.2355723105879 41.7043626815276)"
41160,19963,1701,,,,,,,,5924.2351820399,,,,,"","SRID=4326;LINESTRING(-86.4101822731409 48.7767893111747,-86.3551307238401 48.7407223021457)"
8713,18250,18251,,,,,,,,3342.27274974391,,,,,"","SRID=4326;LINESTRING(-81.6530458882519 33.2172409972427,-81.6756218988147 33.2406699673913)"
